country,age_group,Image,Question,Score,Num_comparisons
All,30-39,192,wealthy,5.833333333333334,4
All,30-39,120,wealthy,4.333333333333334,6
All,30-39,363,wealthy,3.0952380952380953,4
All,30-39,392,wealthy,3.8888888888888884,6
All,30-39,45,wealthy,3.650793650793651,6
All,30-39,98,wealthy,4.907407407407408,8
All,30-39,165,wealthy,6.6759259259259265,9
All,30-39,122,wealthy,2.8571428571428577,6
All,30-39,20,wealthy,2.4305555555555554,6
All,30-39,107,wealthy,2.6388888888888893,6
All,30-39,344,wealthy,5.555555555555556,7
All,30-39,323,wealthy,3.5000000000000004,5
All,30-39,58,depressing,6.388888888888888,6
All,30-39,368,depressing,5.674603174603175,4
All,30-39,86,depressing,6.083333333333333,5
All,30-39,250,depressing,3.5296296296296292,9
All,30-39,111,depressing,4.444444444444445,7
All,30-39,182,depressing,5.0,4
All,30-39,41,depressing,6.490299823633157,7
All,30-39,322,depressing,2.4285714285714284,5
All,30-39,196,depressing,5.084776334776334,8
All,30-39,136,depressing,5.071428571428571,5
All,30-39,184,depressing,4.25,4
All,30-39,114,depressing,2.7222222222222223,5
All,30-39,110,depressing,2.5,4
All,30-39,377,depressing,4.444444444444445,6
All,30-39,132,depressing,5.416666666666667,7
All,30-39,154,depressing,5.592592592592593,6
All,30-39,178,depressing,8.00925925925926,6
All,30-39,342,depressing,3.928571428571429,4
All,30-39,294,depressing,5.079365079365079,7
All,30-39,141,depressing,5.880952380952381,7
All,30-39,63,depressing,4.839506172839506,5
All,30-39,286,depressing,6.777777777777778,5
All,30-39,199,depressing,4.236111111111111,14
All,30-39,351,depressing,3.2126322751322753,8
All,30-39,190,depressing,6.180555555555555,8
All,30-39,153,depressing,3.8015873015873014,9
All,30-39,338,depressing,4.595959595959597,5
All,30-39,288,depressing,4.166666666666667,4
All,30-39,55,depressing,3.458333333333334,5
All,30-39,266,depressing,2.1296296296296298,4
All,30-39,263,depressing,2.136752136752137,4
All,30-39,109,depressing,6.388888888888888,6
All,30-39,355,depressing,1.904761904761905,4
All,30-39,28,depressing,6.041215728715729,11
All,30-39,102,depressing,5.954545454545455,11
All,30-39,97,depressing,3.6944444444444446,10
All,30-39,386,depressing,1.2962962962962963,6
All,30-39,187,depressing,3.791887125220459,7
All,30-39,53,depressing,7.095238095238094,10
All,30-39,66,depressing,4.347442680776014,8
All,30-39,183,depressing,5.092592592592593,4
All,30-39,3,depressing,7.083333333333334,6
All,30-39,204,depressing,3.582010582010582,7
All,30-39,68,depressing,4.1534391534391535,7
All,30-39,198,depressing,7.777777777777777,6
All,30-39,340,depressing,4.285714285714286,4
All,30-39,235,depressing,6.833333333333333,4
All,30-39,228,depressing,5.380952380952381,6
All,30-39,357,depressing,3.0357142857142856,7
All,30-39,371,depressing,3.5000000000000004,4
All,30-39,157,depressing,4.111111111111112,6
All,30-39,15,depressing,4.166666666666667,4
All,30-39,367,depressing,3.062169312169312,7
All,30-39,50,depressing,7.638888888888888,4
All,30-39,309,depressing,5.832611832611833,6
All,30-39,253,depressing,2.5,10
All,30-39,65,depressing,7.174603174603176,6
All,30-39,193,depressing,1.6666666666666667,6
All,30-39,177,depressing,3.433501683501684,11
All,30-39,78,depressing,5.074074074074074,10
All,30-39,389,depressing,6.4444444444444455,6
All,30-39,164,depressing,4.583333333333334,5
All,30-39,400,depressing,6.074074074074074,5
All,30-39,216,depressing,7.121693121693122,9
All,30-39,333,depressing,2.4444444444444446,5
All,30-39,138,depressing,8.095238095238095,4
All,30-39,328,depressing,0.8333333333333334,5
All,30-39,325,depressing,1.8888888888888888,5
All,30-39,179,depressing,6.527777777777778,8
All,30-39,166,depressing,4.4523809523809526,5
All,30-39,354,depressing,3.5925925925925934,5
All,30-39,329,depressing,5.333333333333334,5
All,30-39,387,depressing,3.8756613756613754,7
All,30-39,163,depressing,5.083333333333334,5
All,30-39,100,depressing,7.777777777777777,6
All,30-39,382,depressing,4.666666666666667,6
All,30-39,69,depressing,4.194444444444445,5
All,30-39,99,depressing,3.6904761904761907,7
All,30-39,236,depressing,3.1666666666666665,4
All,30-39,259,depressing,4.561728395061729,9
All,30-39,89,depressing,3.8888888888888884,4
All,30-39,77,depressing,2.977716727716728,6
All,30-39,343,depressing,3.7916666666666665,5
All,30-39,310,depressing,5.25,4
All,30-39,256,depressing,4.875220458553792,9
All,30-39,125,depressing,2.4376417233560095,10
All,30-39,383,depressing,6.424242424242425,5
All,30-39,339,depressing,4.111111111111112,5
All,30-39,8,depressing,6.388888888888888,4
All,30-39,243,depressing,3.3664529914529915,13
All,30-39,115,depressing,6.383928571428571,8
All,30-39,246,depressing,6.25,4
All,30-39,348,depressing,5.888888888888889,5
All,30-39,11,depressing,3.263888888888889,8
All,30-39,173,depressing,5.443223443223443,5
All,30-39,76,depressing,5.0,4
All,30-39,231,depressing,6.3201058201058204,5
All,30-39,43,depressing,6.787878787878787,10
All,30-39,362,depressing,1.5238095238095237,5
All,30-39,72,depressing,8.703703703703704,5
All,30-39,270,depressing,6.032738095238095,8
All,30-39,221,depressing,5.648148148148148,6
All,30-39,21,depressing,6.353174603174603,8
All,30-39,83,depressing,5.642857142857143,7
All,30-39,301,depressing,4.164529914529915,10
All,30-39,258,depressing,3.6999999999999997,12
All,30-39,79,depressing,5.777777777777779,10
All,30-39,372,depressing,5.819444444444445,6
All,30-39,209,depressing,5.827160493827161,9
All,30-39,277,depressing,6.253968253968254,5
All,30-39,14,depressing,3.9351851851851856,6
All,30-39,287,depressing,6.111111111111111,4
All,30-39,167,depressing,5.833333333333334,7
All,30-39,285,depressing,6.990740740740741,6
All,30-39,249,depressing,3.2847222222222223,7
All,30-39,116,depressing,5.928571428571429,7
All,30-39,191,depressing,2.9100529100529102,7
All,30-39,261,depressing,4.142857142857143,7
All,30-39,230,depressing,4.962962962962964,5
All,30-39,197,depressing,4.526455026455027,7
All,30-39,316,depressing,4.797619047619048,5
All,30-39,290,depressing,7.777777777777777,5
All,30-39,2,depressing,4.0,6
All,30-39,172,depressing,7.314814814814816,6
All,30-39,399,depressing,3.8611111111111116,5
All,30-39,81,depressing,4.168430335097002,10
All,30-39,320,depressing,3.7043650793650795,8
All,30-39,39,depressing,6.388888888888888,6
All,30-39,213,depressing,5.264550264550264,5
All,30-39,29,depressing,3.6363636363636362,8
All,30-39,391,depressing,1.693121693121693,4
All,30-39,176,depressing,4.690656565656566,6
All,30-39,388,depressing,5.333333333333334,5
All,30-39,152,depressing,5.568443901777235,9
All,30-39,240,depressing,3.1060606060606064,8
All,30-39,308,depressing,4.537037037037037,8
All,30-39,94,depressing,6.703703703703704,5
All,30-39,381,depressing,3.825396825396825,9
All,30-39,215,depressing,4.717171717171717,11
All,30-39,17,depressing,5.0,4
All,30-39,282,depressing,4.98015873015873,6
All,30-39,62,depressing,5.815476190476191,7
All,30-39,298,depressing,3.6560846560846567,7
All,30-39,31,depressing,5.944444444444445,9
All,30-39,35,depressing,5.119047619047619,5
All,30-39,137,depressing,5.263888888888889,6
All,30-39,376,depressing,2.9976851851851856,6
All,30-39,347,depressing,5.851851851851852,6
All,30-39,129,depressing,4.772727272727273,4
All,30-39,34,depressing,4.666666666666667,5
All,30-39,356,depressing,2.7083333333333335,10
All,30-39,358,depressing,4.41358024691358,8
All,30-39,331,depressing,4.147079772079772,12
All,30-39,206,depressing,2.666666666666667,5
All,30-39,75,depressing,6.074074074074074,5
All,30-39,88,depressing,3.3333333333333335,4
All,30-39,140,depressing,5.222222222222222,5
All,30-39,170,depressing,4.404761904761905,7
All,30-39,255,depressing,4.626984126984127,5
All,30-39,130,depressing,7.1494708994708995,6
All,30-39,169,depressing,7.5,4
All,30-39,123,depressing,7.5,6
All,30-39,337,depressing,2.7916666666666665,7
All,30-39,217,depressing,4.027777777777779,4
All,30-39,7,depressing,3.8888888888888884,8
All,30-39,257,depressing,3.5079365079365084,7
All,30-39,96,depressing,5.722222222222222,8
All,30-39,119,depressing,4.6190476190476195,5
All,30-39,131,depressing,4.404761904761905,4
All,30-39,195,depressing,7.65079365079365,5
All,30-39,278,depressing,4.305555555555555,8
All,30-39,398,depressing,5.833333333333334,4
All,30-39,223,depressing,5.0,4
All,30-39,113,depressing,4.074074074074074,4
All,30-39,134,depressing,4.444444444444445,6
All,30-39,272,depressing,3.8117283950617287,8
All,30-39,146,depressing,3.8095238095238093,4
All,30-39,161,depressing,5.592592592592593,5
All,30-39,4,depressing,7.9523809523809526,6
All,30-39,305,depressing,3.820987654320988,5
All,30-39,46,depressing,1.6296296296296298,4
All,30-39,297,depressing,3.3194444444444446,8
All,30-39,194,depressing,3.17989417989418,7
All,30-39,22,depressing,7.361111111111111,6
All,30-39,200,depressing,4.666666666666667,5
All,30-39,262,depressing,1.722222222222222,5
All,30-39,150,depressing,6.486772486772487,7
All,30-39,180,depressing,4.4444444444444455,4
All,30-39,212,depressing,4.111111111111112,5
All,30-39,396,depressing,5.6878306878306875,7
All,30-39,156,depressing,6.703703703703704,5
All,30-39,84,depressing,7.2896825396825395,5
All,30-39,19,depressing,2.0634920634920637,6
All,30-39,171,depressing,3.3333333333333335,4
All,30-39,251,depressing,4.4940476190476195,7
All,30-39,189,depressing,5.209325396825397,7
All,30-39,229,depressing,5.932539682539683,4
All,30-39,61,depressing,3.452380952380952,4
All,30-39,128,depressing,5.6494708994709,9
All,30-39,149,depressing,4.027777777777778,6
All,30-39,219,depressing,7.24867724867725,7
All,30-39,135,depressing,6.444444444444445,5
All,30-39,162,depressing,5.993506493506494,7
All,30-39,273,depressing,4.871693121693122,9
All,30-39,104,depressing,6.041666666666667,4
All,30-39,283,depressing,2.380952380952381,7
All,30-39,335,depressing,3.1481481481481484,7
All,30-39,30,depressing,6.339285714285715,7
All,30-39,48,depressing,3.3703703703703702,10
All,30-39,350,depressing,5.833333333333334,4
All,30-39,121,depressing,7.166666666666667,5
All,30-39,103,depressing,5.191798941798942,6
All,30-39,181,depressing,4.722222222222222,6
All,30-39,385,depressing,3.0952380952380953,4
All,30-39,292,depressing,1.1111111111111114,4
All,30-39,70,depressing,3.666666666666667,10
All,30-39,60,depressing,5.333333333333334,5
All,30-39,145,depressing,8.492063492063492,4
All,30-39,33,depressing,3.061868686868687,8
All,30-39,25,depressing,5.6382275132275135,7
All,30-39,318,depressing,3.9100529100529102,5
All,30-39,268,depressing,4.412878787878788,8
All,30-39,214,depressing,2.666666666666667,4
All,30-39,175,depressing,6.450793650793651,7
All,30-39,227,depressing,4.841269841269842,7
All,30-39,295,depressing,7.12962962962963,6
All,30-39,13,depressing,5.043040293040293,13
All,30-39,336,depressing,2.6111111111111116,5
All,30-39,269,depressing,4.751322751322752,7
All,30-39,242,depressing,2.0,5
All,30-39,91,depressing,2.658730158730159,6
All,30-39,222,depressing,6.666666666666667,6
All,30-39,118,depressing,4.038461538461539,4
All,30-39,74,depressing,8.80050505050505,5
All,30-39,326,depressing,3.797979797979798,10
All,30-39,296,depressing,3.8095238095238093,7
All,30-39,80,depressing,6.4907407407407405,9
All,30-39,143,depressing,5.555555555555555,4
All,30-39,36,depressing,3.5185185185185186,5
All,30-39,40,depressing,4.444444444444445,6
All,30-39,279,depressing,5.803571428571429,4
All,30-39,82,depressing,7.333333333333334,5
All,30-39,390,depressing,3.4285714285714284,7
All,30-39,52,depressing,2.0952380952380953,4
All,30-39,274,depressing,1.4791666666666667,8
All,30-39,289,depressing,3.1091871091871095,11
All,30-39,319,depressing,3.3333333333333335,4
All,30-39,57,depressing,3.0674603174603177,8
All,30-39,245,depressing,6.5,4
All,30-39,108,depressing,6.421296296296297,9
All,30-39,284,depressing,5.330246913580247,5
All,30-39,225,depressing,3.1666666666666665,4
All,30-39,174,depressing,4.166666666666667,8
All,30-39,47,depressing,7.5,4
All,30-39,49,depressing,3.256172839506173,6
All,30-39,264,depressing,1.5555555555555556,4
All,30-39,201,depressing,5.64021164021164,7
All,30-39,311,depressing,2.121212121212121,7
All,30-39,147,depressing,2.4444444444444446,5
All,30-39,95,depressing,4.212962962962963,10
All,30-39,160,depressing,3.544973544973545,5
All,30-39,360,depressing,1.6666666666666667,4
All,30-39,299,depressing,4.372895622895623,9
All,30-39,254,depressing,3.209876543209877,6
All,30-39,67,depressing,2.925925925925926,8
All,30-39,345,depressing,3.3333333333333335,4
All,30-39,12,depressing,4.833333333333333,5
All,30-39,300,depressing,2.7301587301587302,7
All,30-39,120,depressing,6.5092592592592595,5
All,30-39,363,depressing,3.6031746031746033,7
All,30-39,392,depressing,4.527777777777779,8
All,30-39,165,depressing,3.703703703703704,9
All,30-39,252,depressing,6.172839506172839,6
All,30-39,105,depressing,4.555555555555556,10
All,30-39,20,depressing,8.333333333333334,4
All,30-39,349,depressing,1.25,4
All,30-39,107,depressing,7.333333333333334,5
All,30-39,344,depressing,3.7584175084175087,8
All,30-39,237,depressing,1.8181818181818181,5
All,30-39,323,depressing,0.6547619047619047,4
All,30-39,275,depressing,2.3333333333333335,5
All,30-39,58,beautiful,8.333333333333334,4
All,30-39,368,beautiful,4.4444444444444455,4
All,30-39,210,beautiful,4.904040404040404,11
All,30-39,321,beautiful,5.810185185185185,6
All,30-39,327,beautiful,7.6944444444444455,7
All,30-39,303,beautiful,6.944444444444444,4
All,30-39,136,beautiful,1.2962962962962963,6
All,30-39,184,beautiful,4.402777777777778,8
All,30-39,114,beautiful,2.5833333333333335,12
All,30-39,110,beautiful,1.5000000000000002,4
All,30-39,377,beautiful,7.470238095238095,7
All,30-39,139,beautiful,3.2486772486772493,5
All,30-39,241,beautiful,7.005291005291006,5
All,30-39,154,beautiful,4.583333333333334,8
All,30-39,313,beautiful,5.515873015873016,6
All,30-39,178,beautiful,5.15,10
All,30-39,342,beautiful,5.833333333333334,5
All,30-39,63,beautiful,4.025573192239859,9
All,30-39,353,beautiful,5.611111111111112,5
All,30-39,199,beautiful,4.583333333333334,6
All,30-39,351,beautiful,8.333333333333334,4
All,30-39,190,beautiful,5.0,4
All,30-39,153,beautiful,2.8888888888888893,6
All,30-39,288,beautiful,6.625,9
All,30-39,234,beautiful,4.055555555555556,10
All,30-39,379,beautiful,5.532407407407407,8
All,30-39,263,beautiful,6.307870370370371,8
All,30-39,355,beautiful,10.0,4
All,30-39,28,beautiful,2.3567649281935,9
All,30-39,101,beautiful,3.0,4
All,30-39,384,beautiful,6.752645502645502,6
All,30-39,102,beautiful,5.6944444444444455,6
All,30-39,97,beautiful,5.114285714285715,7
All,30-39,386,beautiful,7.195767195767195,4
All,30-39,187,beautiful,2.777777777777778,4
All,30-39,53,beautiful,3.095238095238095,7
All,30-39,317,beautiful,5.0,4
All,30-39,207,beautiful,4.857142857142858,5
All,30-39,312,beautiful,5.555555555555555,4
All,30-39,186,beautiful,6.458333333333334,4
All,30-39,3,beautiful,2.5936507936507938,10
All,30-39,73,beautiful,4.5562770562770565,4
All,30-39,315,beautiful,6.203463203463204,7
All,30-39,6,beautiful,2.0856481481481484,8
All,30-39,204,beautiful,3.648148148148149,4
All,30-39,68,beautiful,4.166666666666667,4
All,30-39,42,beautiful,4.027777777777778,10
All,30-39,26,beautiful,3.4633838383838387,8
All,30-39,340,beautiful,5.079365079365079,5
All,30-39,226,beautiful,5.222222222222222,6
All,30-39,87,beautiful,4.444444444444445,4
All,30-39,357,beautiful,7.083333333333334,4
All,30-39,371,beautiful,5.674603174603175,4
All,30-39,157,beautiful,2.8571428571428577,5
All,30-39,224,beautiful,5.013888888888889,4
All,30-39,23,beautiful,3.2592592592592595,5
All,30-39,334,beautiful,5.333333333333334,5
All,30-39,24,beautiful,1.1111111111111114,4
All,30-39,367,beautiful,8.386243386243386,5
All,30-39,50,beautiful,2.6984126984126986,7
All,30-39,306,beautiful,5.416666666666667,4
All,30-39,291,beautiful,5.740740740740741,4
All,30-39,265,beautiful,4.851190476190476,4
All,30-39,65,beautiful,1.9841269841269842,6
All,30-39,177,beautiful,3.9351851851851856,7
All,30-39,78,beautiful,5.462962962962963,4
All,30-39,164,beautiful,1.25,5
All,30-39,400,beautiful,7.227513227513229,5
All,30-39,333,beautiful,6.5,4
All,30-39,138,beautiful,6.153439153439154,5
All,30-39,328,beautiful,8.645833333333334,5
All,30-39,325,beautiful,8.139880952380953,5
All,30-39,179,beautiful,4.285714285714286,14
All,30-39,166,beautiful,5.857142857142858,4
All,30-39,354,beautiful,4.388888888888889,6
All,30-39,329,beautiful,5.555555555555556,6
All,30-39,85,beautiful,3.4920634920634925,4
All,30-39,387,beautiful,7.222222222222222,4
All,30-39,163,beautiful,6.6696428571428585,5
All,30-39,382,beautiful,6.1415343915343925,6
All,30-39,99,beautiful,4.000000000000001,5
All,30-39,236,beautiful,4.500000000000001,6
All,30-39,259,beautiful,4.761904761904762,7
All,30-39,281,beautiful,3.4259259259259256,8
All,30-39,89,beautiful,3.1049382716049387,5
All,30-39,77,beautiful,2.642857142857143,8
All,30-39,310,beautiful,5.546296296296297,8
All,30-39,256,beautiful,4.354497354497354,9
All,30-39,125,beautiful,1.8948412698412698,6
All,30-39,383,beautiful,6.388888888888888,4
All,30-39,8,beautiful,5.714285714285715,5
All,30-39,243,beautiful,5.160493827160494,5
All,30-39,246,beautiful,5.0,4
All,30-39,348,beautiful,4.814814814814815,6
All,30-39,54,beautiful,3.741161616161617,8
All,30-39,11,beautiful,2.8814814814814818,9
All,30-39,173,beautiful,6.270833333333334,8
All,30-39,16,beautiful,0.9722222222222225,4
All,30-39,76,beautiful,4.761904761904762,7
All,30-39,59,beautiful,5.505050505050505,8
All,30-39,364,beautiful,6.666666666666667,5
All,30-39,142,beautiful,4.146825396825397,5
All,30-39,231,beautiful,7.953703703703704,5
All,30-39,373,beautiful,5.333333333333334,5
All,30-39,144,beautiful,5.005291005291006,5
All,30-39,43,beautiful,3.928571428571429,7
All,30-39,90,beautiful,3.1666666666666665,5
All,30-39,72,beautiful,3.0952380952380953,4
All,30-39,270,beautiful,7.583333333333335,5
All,30-39,221,beautiful,6.313131313131314,4
All,30-39,21,beautiful,3.2662037037037037,8
All,30-39,83,beautiful,4.537037037037037,6
All,30-39,301,beautiful,5.0,4
All,30-39,258,beautiful,8.0,5
All,30-39,79,beautiful,2.5047619047619047,7
All,30-39,372,beautiful,4.30489417989418,9
All,30-39,209,beautiful,5.832130832130832,11
All,30-39,277,beautiful,2.8571428571428577,7
All,30-39,14,beautiful,4.484126984126985,6
All,30-39,287,beautiful,6.37962962962963,6
All,30-39,18,beautiful,4.185185185185185,8
All,30-39,285,beautiful,3.523809523809524,5
All,30-39,249,beautiful,6.296296296296297,9
All,30-39,116,beautiful,4.833333333333333,4
All,30-39,332,beautiful,3.197530864197531,9
All,30-39,191,beautiful,5.75,5
All,30-39,261,beautiful,3.666666666666667,10
All,30-39,230,beautiful,6.127946127946128,4
All,30-39,316,beautiful,5.0025252525252535,6
All,30-39,290,beautiful,6.583333333333334,4
All,30-39,2,beautiful,4.583333333333334,4
All,30-39,397,beautiful,2.9761904761904763,6
All,30-39,172,beautiful,3.816137566137566,7
All,30-39,81,beautiful,3.907407407407408,6
All,30-39,320,beautiful,7.068452380952381,7
All,30-39,39,beautiful,6.185185185185186,5
All,30-39,213,beautiful,4.351851851851852,4
All,30-39,29,beautiful,3.902777777777778,10
All,30-39,37,beautiful,1.9777777777777776,8
All,30-39,176,beautiful,6.111111111111111,4
All,30-39,112,beautiful,6.409722222222222,8
All,30-39,240,beautiful,7.592592592592593,5
All,30-39,308,beautiful,2.0,5
All,30-39,380,beautiful,4.642857142857143,4
All,30-39,148,beautiful,4.574915824915825,11
