country,gender_age_group,Image,Question,Score,Num_comparisons
All,male x Above 50,315,lively,4.775132275132275,6
All,male x Above 50,273,lively,6.5740740740740735,6
All,male x Above 50,13,lively,1.5555555555555556,5
All,male x Above 50,306,lively,8.179012345679013,4
All,male x Above 50,93,lively,4.25,5
All,male x Above 50,288,lively,5.185185185185185,6
All,male x Above 50,296,lively,5.547839506172839,8
All,male x Above 50,367,lively,8.518518518518519,6
All,male x Above 50,398,lively,2.5793650793650795,7
All,male x Above 50,332,lively,8.005050505050505,5
All,male x Above 50,246,lively,5.166666666666667,5
All,male x Above 50,352,lively,6.081481481481482,8
All,male x Above 50,109,lively,2.023809523809524,7
All,male x Above 50,241,lively,5.666666666666667,4
All,male x Above 50,272,lively,4.190476190476191,7
All,male x Above 50,394,lively,8.000000000000002,5
All,male x Above 50,275,lively,6.0,5
All,male x Above 50,23,lively,4.166666666666667,5
All,male x Above 50,305,lively,4.444444444444445,6
All,male x Above 50,166,lively,4.0,7
All,male x Above 50,120,lively,3.666666666666667,4
All,male x Above 50,355,lively,7.222222222222223,6
All,male x Above 50,351,lively,6.666666666666667,4
All,male x Above 50,370,boring,2.920634920634921,7
All,male x Above 50,247,boring,5.080246913580248,9
All,male x Above 50,380,boring,4.398148148148148,9
All,male x Above 50,342,boring,4.862433862433863,9
All,male x Above 50,313,boring,1.7857142857142858,4
All,male x Above 50,243,boring,4.416666666666668,5
All,male x Above 50,52,boring,4.537037037037037,9
All,male x Above 50,378,boring,3.101851851851852,4
All,male x Above 50,55,boring,1.8253968253968256,5
All,male x Above 50,238,boring,5.404761904761905,6
All,male x Above 50,142,boring,4.222222222222222,6
All,male x Above 50,392,boring,4.021164021164021,6
All,male x Above 50,196,boring,6.296296296296297,4
All,male x Above 50,326,boring,5.0,10
All,male x Above 50,60,boring,5.740740740740741,6
All,male x Above 50,77,boring,7.269841269841271,7
All,male x Above 50,134,boring,6.944444444444444,9
All,male x Above 50,200,boring,4.460317460317461,6
All,male x Above 50,235,boring,4.555555555555556,5
All,male x Above 50,215,boring,6.887125220458554,6
All,male x Above 50,344,boring,5.277777777777778,6
All,male x Above 50,299,boring,4.0,4
All,male x Above 50,68,boring,4.423280423280423,6
All,male x Above 50,90,boring,7.162698412698413,4
All,male x Above 50,30,boring,6.049382716049383,5
All,male x Above 50,105,boring,3.8888888888888884,6
All,male x Above 50,207,boring,4.6267636684303355,9
All,male x Above 50,94,boring,6.458333333333334,8
All,male x Above 50,214,boring,5.093915343915344,10
All,male x Above 50,278,boring,5.111111111111111,7
All,male x Above 50,170,boring,7.888888888888889,5
All,male x Above 50,363,boring,2.6666666666666665,5
All,male x Above 50,131,boring,4.2063492063492065,6
All,male x Above 50,17,boring,6.2506012506012505,7
All,male x Above 50,171,boring,4.946428571428572,8
All,male x Above 50,71,boring,3.490740740740741,9
All,male x Above 50,53,boring,8.253968253968255,7
All,male x Above 50,376,boring,4.722222222222222,8
All,male x Above 50,61,boring,6.481481481481481,9
All,male x Above 50,205,boring,7.777777777777779,6
All,male x Above 50,169,boring,6.851851851851851,4
All,male x Above 50,304,boring,4.0,4
All,male x Above 50,33,boring,2.6269841269841274,10
All,male x Above 50,32,boring,4.015873015873017,4
All,male x Above 50,137,boring,4.62962962962963,6
All,male x Above 50,329,boring,2.4285714285714284,7
All,male x Above 50,317,boring,5.767195767195767,6
All,male x Above 50,100,boring,3.0793650793650795,4
All,male x Above 50,265,boring,4.661375661375661,7
All,male x Above 50,226,boring,7.166666666666667,5
All,male x Above 50,353,boring,2.1875,5
All,male x Above 50,161,boring,4.333333333333334,5
All,male x Above 50,303,boring,3.2407407407407405,6
All,male x Above 50,69,boring,4.861111111111111,4
All,male x Above 50,333,boring,1.4351851851851853,5
All,male x Above 50,87,boring,3.9523809523809526,6
All,male x Above 50,310,boring,3.3333333333333335,5
All,male x Above 50,80,boring,7.166666666666667,5
All,male x Above 50,345,boring,4.537037037037037,4
All,male x Above 50,201,boring,3.267857142857143,7
All,male x Above 50,156,boring,5.138888888888888,6
All,male x Above 50,253,boring,4.391534391534392,9
All,male x Above 50,117,boring,5.370370370370371,4
All,male x Above 50,188,boring,5.6911375661375665,7
All,male x Above 50,259,boring,4.603174603174604,7
All,male x Above 50,211,boring,5.408690075356742,7
All,male x Above 50,245,boring,2.1041666666666665,4
All,male x Above 50,153,boring,4.666666666666667,5
All,male x Above 50,1,boring,4.166666666666667,4
All,male x Above 50,197,boring,7.222222222222223,6
All,male x Above 50,263,boring,5.055555555555555,6
All,male x Above 50,266,boring,3.104166666666667,8
All,male x Above 50,206,boring,7.5,4
All,male x Above 50,136,boring,8.194444444444445,4
All,male x Above 50,82,boring,8.111111111111112,6
All,male x Above 50,237,boring,4.969135802469136,8
All,male x Above 50,269,boring,2.037037037037037,6
All,male x Above 50,341,boring,1.851851851851852,7
All,male x Above 50,22,boring,4.305555555555556,6
All,male x Above 50,139,boring,8.88888888888889,4
All,male x Above 50,239,boring,4.962962962962964,10
All,male x Above 50,40,boring,6.428571428571428,5
All,male x Above 50,356,boring,1.761111111111111,5
All,male x Above 50,175,boring,6.666666666666667,4
All,male x Above 50,67,boring,4.761904761904762,7
All,male x Above 50,48,boring,5.833333333333334,6
All,male x Above 50,92,boring,6.962962962962962,6
All,male x Above 50,81,boring,5.617283950617284,6
All,male x Above 50,159,boring,2.5,4
All,male x Above 50,36,boring,9.04761904761905,7
All,male x Above 50,172,boring,4.628598914313201,11
All,male x Above 50,27,boring,8.214285714285715,5
All,male x Above 50,362,boring,1.9444444444444442,6
All,male x Above 50,301,boring,7.416666666666667,4
All,male x Above 50,220,boring,5.337301587301588,6
All,male x Above 50,46,boring,2.027777777777778,5
All,male x Above 50,343,boring,6.666666666666667,6
All,male x Above 50,147,boring,5.121693121693122,7
All,male x Above 50,358,boring,1.3333333333333335,5
All,male x Above 50,151,boring,4.464285714285715,8
All,male x Above 50,97,boring,1.9444444444444442,6
All,male x Above 50,199,boring,6.888888888888888,4
All,male x Above 50,86,boring,4.938271604938271,6
All,male x Above 50,216,boring,4.761904761904762,7
All,male x Above 50,127,boring,3.5185185185185186,9
All,male x Above 50,76,boring,3.7089947089947093,8
All,male x Above 50,293,boring,3.7777777777777777,5
All,male x Above 50,298,boring,4.365079365079366,6
All,male x Above 50,140,boring,6.25,8
All,male x Above 50,14,boring,3.305555555555556,5
All,male x Above 50,382,boring,2.666666666666667,5
All,male x Above 50,387,boring,5.714285714285714,7
All,male x Above 50,45,boring,0.6111111111111112,5
All,male x Above 50,213,boring,2.9583333333333335,5
All,male x Above 50,133,boring,4.0,5
All,male x Above 50,112,boring,4.412698412698414,5
All,male x Above 50,167,boring,4.761904761904762,7
All,male x Above 50,181,boring,5.833333333333334,4
All,male x Above 50,29,boring,7.797619047619048,4
All,male x Above 50,267,boring,3.915343915343915,9
All,male x Above 50,359,boring,3.3918650793650795,9
All,male x Above 50,99,boring,4.444444444444445,4
All,male x Above 50,128,boring,8.222222222222223,5
All,male x Above 50,236,boring,5.3753306878306875,8
All,male x Above 50,321,boring,2.162131519274377,9
All,male x Above 50,31,boring,4.166666666666667,4
All,male x Above 50,179,boring,3.3174603174603177,7
All,male x Above 50,282,boring,4.814814814814815,6
All,male x Above 50,350,boring,4.666666666666667,5
All,male x Above 50,51,boring,4.666666666666667,4
All,male x Above 50,346,boring,2.5793650793650795,6
All,male x Above 50,270,boring,4.166666666666667,4
All,male x Above 50,146,boring,7.407407407407408,4
All,male x Above 50,12,boring,5.383597883597884,8
All,male x Above 50,230,boring,4.166666666666667,4
All,male x Above 50,361,boring,7.619047619047619,4
All,male x Above 50,85,boring,5.833333333333334,4
All,male x Above 50,162,boring,7.777777777777777,6
All,male x Above 50,311,boring,5.037878787878788,6
All,male x Above 50,160,boring,8.472222222222221,5
All,male x Above 50,364,boring,1.4814814814814814,6
All,male x Above 50,219,boring,5.191468253968254,8
All,male x Above 50,41,boring,5.018518518518519,5
All,male x Above 50,56,boring,5.476190476190476,7
All,male x Above 50,388,boring,2.7685185185185186,10
All,male x Above 50,354,boring,2.916666666666667,4
All,male x Above 50,3,boring,3.75,4
All,male x Above 50,126,boring,6.041666666666667,8
All,male x Above 50,10,boring,5.333333333333333,5
All,male x Above 50,132,boring,8.083333333333334,4
All,male x Above 50,124,boring,6.798941798941799,14
All,male x Above 50,101,boring,6.222222222222222,5
All,male x Above 50,279,boring,1.4920634920634923,5
All,male x Above 50,79,boring,3.3333333333333335,4
All,male x Above 50,368,boring,5.674603174603175,4
All,male x Above 50,163,boring,3.666666666666667,4
All,male x Above 50,8,boring,5.9523809523809526,7
All,male x Above 50,58,boring,6.165674603174604,7
All,male x Above 50,11,boring,4.375,6
All,male x Above 50,369,boring,4.166666666666667,8
All,male x Above 50,330,boring,2.2619047619047623,4
All,male x Above 50,65,boring,7.638888888888888,4
All,male x Above 50,130,boring,5.575757575757576,5
All,male x Above 50,180,boring,5.055555555555555,4
All,male x Above 50,231,boring,2.4910052910052913,9
All,male x Above 50,42,boring,3.1481481481481484,6
All,male x Above 50,178,boring,7.916666666666667,4
All,male x Above 50,106,boring,6.988095238095239,6
All,male x Above 50,194,boring,5.444444444444445,10
All,male x Above 50,223,boring,5.555555555555556,5
All,male x Above 50,88,boring,7.164021164021164,5
All,male x Above 50,258,boring,3.2716049382716053,5
All,male x Above 50,287,boring,6.203703703703704,6
All,male x Above 50,248,boring,3.0158730158730163,8
All,male x Above 50,255,boring,3.8425925925925926,6
All,male x Above 50,158,boring,5.7103174603174605,7
All,male x Above 50,28,boring,6.815476190476191,7
All,male x Above 50,328,boring,4.142857142857143,5
All,male x Above 50,209,boring,6.4484126984126995,7
All,male x Above 50,191,boring,6.111111111111112,6
All,male x Above 50,374,boring,2.9629629629629632,7
All,male x Above 50,185,boring,3.238095238095238,7
All,male x Above 50,339,boring,2.3703703703703707,5
All,male x Above 50,39,boring,8.474074074074075,7
All,male x Above 50,318,boring,4.500000000000001,10
All,male x Above 50,302,boring,3.7301587301587302,4
All,male x Above 50,177,boring,8.80952380952381,5
All,male x Above 50,75,boring,3.8888888888888893,6
All,male x Above 50,331,boring,4.4444444444444455,7
All,male x Above 50,43,boring,3.8364197530864197,8
All,male x Above 50,62,boring,5.555555555555556,8
All,male x Above 50,390,boring,3.018518518518518,6
All,male x Above 50,400,boring,5.236111111111112,6
All,male x Above 50,44,boring,1.3131313131313131,5
All,male x Above 50,144,boring,6.370370370370371,5
All,male x Above 50,190,boring,8.703703703703704,6
All,male x Above 50,222,boring,1.25,4
All,male x Above 50,349,boring,2.986111111111111,8
All,male x Above 50,280,boring,7.166666666666667,5
All,male x Above 50,221,boring,4.652777777777778,4
All,male x Above 50,143,boring,4.761904761904762,7
All,male x Above 50,6,boring,2.5,4
All,male x Above 50,386,boring,2.166666666666667,4
All,male x Above 50,290,boring,4.584656084656085,6
All,male x Above 50,121,boring,5.095238095238095,5
All,male x Above 50,323,boring,5.555555555555555,6
All,male x Above 50,319,boring,4.930555555555556,8
All,male x Above 50,257,boring,3.7896825396825395,4
All,male x Above 50,357,boring,5.0,5
All,male x Above 50,284,boring,3.1944444444444446,12
All,male x Above 50,70,boring,2.8571428571428577,7
All,male x Above 50,347,boring,3.7222222222222223,5
All,male x Above 50,173,boring,6.005952380952381,5
All,male x Above 50,2,boring,7.138888888888889,6
All,male x Above 50,308,boring,6.571428571428572,5
All,male x Above 50,360,boring,1.9583333333333335,5
All,male x Above 50,186,boring,6.458333333333334,4
All,male x Above 50,195,boring,5.416666666666667,4
All,male x Above 50,73,boring,8.666666666666668,5
All,male x Above 50,107,boring,6.190476190476191,7
All,male x Above 50,141,boring,4.214285714285714,8
All,male x Above 50,204,boring,5.111111111111111,4
All,male x Above 50,72,boring,7.24867724867725,7
All,male x Above 50,111,boring,6.888888888888888,5
All,male x Above 50,187,boring,4.333333333333334,5
All,male x Above 50,277,boring,6.108585858585859,11
All,male x Above 50,334,boring,2.1587301587301586,6
All,male x Above 50,384,boring,4.166666666666667,4
All,male x Above 50,337,boring,5.333333333333334,5
All,male x Above 50,148,boring,6.333333333333333,5
All,male x Above 50,35,boring,3.611111111111111,6
All,male x Above 50,242,boring,6.23015873015873,6
All,male x Above 50,218,boring,5.592592592592593,4
All,male x Above 50,322,boring,3.4285714285714293,7
All,male x Above 50,91,boring,5.325396825396826,5
All,male x Above 50,316,boring,3.3333333333333335,7
All,male x Above 50,165,boring,4.047619047619048,4
All,male x Above 50,373,boring,3.285714285714286,5
All,male x Above 50,399,boring,4.333333333333333,5
All,male x Above 50,49,boring,2.5873015873015874,5
All,male x Above 50,7,boring,5.714285714285715,5
All,male x Above 50,395,boring,5.416666666666667,4
All,male x Above 50,297,boring,5.0661375661375665,6
All,male x Above 50,261,boring,3.444444444444445,5
All,male x Above 50,307,boring,3.6666666666666665,6
All,male x Above 50,59,boring,4.166666666666667,4
All,male x Above 50,327,boring,5.277777777777778,6
All,male x Above 50,295,boring,3.240740740740741,4
All,male x Above 50,157,boring,6.0476190476190474,5
All,male x Above 50,314,boring,3.9629629629629632,5
All,male x Above 50,325,boring,4.7063492063492065,8
All,male x Above 50,16,boring,5.833333333333334,4
All,male x Above 50,25,boring,4.000000000000001,5
All,male x Above 50,377,boring,4.007936507936508,7
All,male x Above 50,389,boring,1.240740740740741,5
All,male x Above 50,300,boring,5.994708994708995,9
All,male x Above 50,149,boring,6.984126984126983,4
All,male x Above 50,89,boring,4.837962962962963,6
All,male x Above 50,119,boring,5.333333333333334,4
All,male x Above 50,234,boring,3.047619047619048,5
All,male x Above 50,379,boring,3.611111111111111,8
All,male x Above 50,26,boring,5.0,6
All,male x Above 50,24,boring,3.177218614718615,7
All,male x Above 50,338,boring,4.321428571428571,7
All,male x Above 50,152,boring,3.8888888888888893,4
All,male x Above 50,184,boring,6.53968253968254,5
All,male x Above 50,98,boring,5.714285714285715,7
All,male x Above 50,96,boring,4.817460317460317,4
All,male x Above 50,348,boring,5.410052910052911,6
All,male x Above 50,271,boring,7.797619047619048,4
All,male x Above 50,233,boring,6.018518518518518,8
All,male x Above 50,174,boring,5.139329805996473,7
All,male x Above 50,254,boring,2.962962962962963,6
All,male x Above 50,274,boring,5.555555555555555,6
All,male x Above 50,315,boring,6.643849206349207,5
All,male x Above 50,273,boring,5.0,6
All,male x Above 50,13,boring,6.986111111111111,5
All,male x Above 50,249,boring,3.452380952380952,7
All,male x Above 50,93,boring,4.222222222222222,6
All,male x Above 50,296,boring,4.603174603174604,6
All,male x Above 50,398,boring,4.396825396825397,7
All,male x Above 50,110,boring,5.555555555555556,7
All,male x Above 50,332,boring,2.627314814814815,9
All,male x Above 50,352,boring,5.125000000000001,5
All,male x Above 50,109,boring,7.450396825396825,7
All,male x Above 50,241,boring,4.166666666666667,4
All,male x Above 50,272,boring,4.305555555555556,5
All,male x Above 50,394,boring,5.714285714285715,4
All,male x Above 50,252,boring,8.055555555555557,6
All,male x Above 50,365,boring,4.166666666666667,6
All,male x Above 50,381,boring,3.3333333333333335,4
All,male x Above 50,291,boring,5.5132275132275135,7
All,male x Above 50,23,boring,5.583333333333333,5
All,male x Above 50,397,boring,3.6904761904761907,6
All,male x Above 50,166,boring,4.2063492063492065,7
All,male x Above 50,120,boring,3.222222222222222,6
All,male x Above 50,145,boring,8.000000000000002,5
All,male x Above 50,351,boring,4.398148148148148,6
All,male x Above 50,370,wealthy,3.3333333333333335,6
All,male x Above 50,247,wealthy,4.722222222222222,4
All,male x Above 50,380,wealthy,3.194444444444444,4
All,male x Above 50,118,wealthy,4.814814814814815,4
All,male x Above 50,313,wealthy,6.0317460317460325,6
All,male x Above 50,21,wealthy,4.652717652717653,11
All,male x Above 50,243,wealthy,5.67857142857143,7
