country,gender_age_group_ahi_3_remapped,Image,Question,Score,Num_comparisons
All,female x 21-29 x middle,341,live nearby,4.000000000000001,5
All,female x 21-29 x middle,121,live nearby,6.25,4
All,female x 21-29 x middle,244,live nearby,7.5,4
All,female x 21-29 x middle,263,cycle,2.5,4
All,female x 21-29 x middle,175,cycle,3.3333333333333335,4
All,female x 21-29 x middle,125,cycle,4.166666666666667,4
All,female x 21-29 x middle,72,green,5.0,4
All,male x 40-49 x bottom,271,safe,5.0,4
All,male x 40-49 x bottom,85,safe,3.3333333333333335,4
All,male x 40-49 x bottom,351,safe,4.722222222222222,4
All,male x 40-49 x bottom,143,safe,5.0,4
All,male x 40-49 x bottom,71,safe,4.166666666666667,4
All,male x 40-49 x bottom,113,safe,4.166666666666667,4
All,male x 40-49 x bottom,228,safe,5.0,4
All,male x 40-49 x bottom,187,lively,2.916666666666667,4
All,male x 40-49 x bottom,39,boring,7.916666666666667,4
All,male x 40-49 x bottom,298,boring,6.777777777777778,5
All,male x 40-49 x bottom,57,boring,3.3333333333333335,4
All,male x 40-49 x bottom,13,wealthy,2.2222222222222228,4
All,male x 40-49 x bottom,400,depressing,5.833333333333334,4
All,male x 40-49 x bottom,57,depressing,4.0,5
All,male x 40-49 x bottom,112,beautiful,5.0,4
All,male x 40-49 x bottom,270,beautiful,7.222222222222222,4
All,male x 40-49 x bottom,313,beautiful,4.166666666666667,4
All,male x 40-49 x bottom,259,cycle,3.666666666666667,5
All,male x 40-49 x bottom,140,cycle,5.0,4
All,male x 40-49 x bottom,299,cycle,6.388888888888888,4
All,male x 40-49 x bottom,246,cycle,7.750000000000001,4
All,male x 40-49 x bottom,239,cycle,1.25,4
All,male x 40-49 x bottom,225,cycle,3.3333333333333335,4
All,male x 40-49 x bottom,39,walk,4.666666666666667,5
All,male x 40-49 x bottom,35,walk,1.3888888888888893,4
All,male x 40-49 x bottom,262,walk,2.5,4
All,male x 30-39 x middle,173,safe,6.984126984126985,7
All,male x 30-39 x middle,347,safe,5.833333333333334,4
All,male x 30-39 x middle,236,safe,3.3333333333333335,4
All,male x 30-39 x middle,153,safe,4.166666666666667,4
All,male x 30-39 x middle,391,safe,3.3333333333333335,4
All,male x 30-39 x middle,60,safe,2.3412698412698414,4
All,male x 30-39 x middle,89,lively,4.4444444444444455,4
All,male x 30-39 x middle,179,lively,1.6666666666666667,4
All,male x 30-39 x middle,152,lively,4.666666666666667,5
All,male x 30-39 x middle,60,lively,2.2222222222222228,4
All,male x 30-39 x middle,258,boring,1.3888888888888893,4
All,male x 30-39 x middle,382,boring,2.777777777777778,4
All,male x 30-39 x middle,347,boring,2.0833333333333335,4
All,male x 30-39 x middle,70,boring,5.277777777777779,6
All,male x 30-39 x middle,93,boring,5.833333333333334,4
All,male x 30-39 x middle,90,boring,7.25925925925926,5
All,male x 30-39 x middle,372,wealthy,7.25925925925926,5
All,male x 30-39 x middle,249,wealthy,5.333333333333333,5
All,male x 30-39 x middle,371,wealthy,4.166666666666667,4
All,male x 30-39 x middle,207,wealthy,1.6666666666666667,4
All,male x 30-39 x middle,270,depressing,5.222222222222222,5
All,male x 30-39 x middle,179,depressing,5.833333333333334,4
All,male x 30-39 x middle,335,depressing,3.75,4
All,male x 30-39 x middle,326,depressing,4.222222222222222,5
All,male x 30-39 x middle,254,depressing,3.3333333333333335,4
All,male x 30-39 x middle,141,depressing,5.888888888888889,5
All,male x 30-39 x middle,256,depressing,5.0,4
All,male x 30-39 x middle,79,beautiful,4.166666666666667,4
All,male x 30-39 x middle,70,beautiful,4.166666666666667,4
All,male x 30-39 x middle,160,beautiful,3.3333333333333335,4
All,male x 30-39 x middle,88,beautiful,3.055555555555556,4
All,male x 30-39 x middle,103,beautiful,5.0,4
All,male x 30-39 x middle,243,live nearby,5.833333333333334,4
All,male x 30-39 x middle,116,live nearby,2.5,4
All,male x 30-39 x middle,351,live nearby,4.166666666666667,4
All,male x 30-39 x middle,70,live nearby,4.166666666666667,4
All,male x 30-39 x middle,293,live nearby,5.833333333333334,4
All,male x 30-39 x middle,37,live nearby,5.0,4
All,male x 30-39 x middle,387,live nearby,7.037037037037037,4
All,male x 30-39 x middle,169,live nearby,4.111111111111112,5
All,male x 30-39 x middle,116,cycle,5.833333333333334,4
All,male x 30-39 x middle,108,cycle,3.3333333333333335,4
All,male x 30-39 x middle,362,cycle,4.4444444444444455,5
All,male x 30-39 x middle,363,cycle,8.472222222222221,4
All,male x 30-39 x middle,366,cycle,4.666666666666667,5
All,male x 30-39 x middle,58,cycle,5.740740740740741,4
All,male x 30-39 x middle,81,cycle,4.0476190476190474,7
All,male x 30-39 x middle,25,cycle,4.444444444444445,5
All,male x 30-39 x middle,380,cycle,5.0,4
All,male x 30-39 x middle,112,cycle,2.5,4
All,male x 30-39 x middle,147,cycle,2.0833333333333335,4
All,male x 30-39 x middle,42,walk,2.6388888888888893,4
All,male x 30-39 x middle,295,walk,5.0,4
All,male x 30-39 x middle,366,walk,7.222222222222222,4
All,male x 30-39 x middle,105,walk,5.0,4
All,male x 30-39 x middle,371,green,2.2222222222222228,4
All,male x 30-39 x upper,66,safe,2.0833333333333335,4
All,male x 30-39 x upper,173,lively,3.3333333333333335,4
All,male x 30-39 x upper,293,lively,7.083333333333334,4
All,male x 30-39 x upper,231,lively,5.833333333333334,4
All,male x 30-39 x upper,231,boring,4.166666666666667,4
All,male x 30-39 x upper,348,boring,7.083333333333334,4
All,male x 30-39 x upper,44,boring,1.6666666666666667,4
All,male x 30-39 x upper,211,wealthy,5.0,4
All,male x 30-39 x upper,181,wealthy,5.833333333333334,4
All,male x 30-39 x upper,81,depressing,1.6666666666666667,4
All,male x 30-39 x upper,300,depressing,3.666666666666667,5
All,male x 30-39 x upper,96,depressing,7.111111111111112,5
All,male x 30-39 x upper,112,beautiful,7.083333333333334,4
All,male x 30-39 x upper,40,beautiful,5.0,4
All,male x 30-39 x upper,33,beautiful,6.666666666666667,4
All,male x 30-39 x upper,137,beautiful,4.166666666666667,4
All,male x 30-39 x upper,317,live nearby,5.0,4
All,male x 30-39 x upper,319,live nearby,5.333333333333333,5
All,male x 30-39 x upper,10,live nearby,4.166666666666667,4
All,male x 30-39 x upper,270,cycle,5.833333333333334,4
All,male x 30-39 x upper,362,cycle,8.333333333333334,4
All,male x 30-39 x upper,72,cycle,5.0,4
All,male x 30-39 x upper,293,cycle,2.3333333333333335,4
All,male x 30-39 x upper,360,cycle,5.055555555555555,5
All,male x 30-39 x upper,365,cycle,6.500000000000001,5
All,male x 30-39 x upper,45,cycle,2.6388888888888893,4
All,male x 30-39 x upper,166,cycle,5.833333333333334,4
All,male x 30-39 x upper,60,cycle,5.333333333333334,5
All,male x 30-39 x upper,220,walk,3.666666666666667,5
All,male x 30-39 x upper,51,walk,2.5,4
All,male x 30-39 x upper,341,walk,7.777777777777777,4
All,male x 30-39 x upper,118,walk,8.333333333333334,4
All,male x 30-39 x upper,328,green,7.777777777777777,4
All,male x 21-29 x upper,397,safe,5.833333333333334,4
All,male x 21-29 x upper,69,safe,2.4444444444444446,5
All,male x 21-29 x upper,321,safe,3.3333333333333335,4
All,male x 21-29 x upper,42,lively,5.833333333333334,4
All,male x 21-29 x upper,186,boring,3.3333333333333335,4
All,male x 21-29 x upper,140,boring,5.0,4
All,male x 21-29 x upper,103,wealthy,0.5555555555555558,4
All,male x 21-29 x upper,275,depressing,5.833333333333334,4
All,male x 21-29 x upper,64,depressing,5.0,4
All,male x 21-29 x upper,284,depressing,5.0,4
All,male x 21-29 x upper,371,beautiful,4.166666666666667,4
All,male x 21-29 x upper,344,live nearby,1.6666666666666667,4
All,male x 21-29 x upper,280,cycle,5.333333333333333,5
All,male x 21-29 x upper,181,cycle,2.2222222222222228,4
All,male x 21-29 x upper,157,cycle,6.7592592592592595,4
All,male x 21-29 x upper,221,cycle,5.666666666666667,4
All,male x 21-29 x upper,30,walk,5.0,4
All,male x 21-29 x upper,99,green,4.444444444444445,4
All,female x Above 50 x upper,379,safe,3.3333333333333335,4
All,female x Above 50 x upper,2,safe,7.777777777777777,4
All,female x Above 50 x upper,132,safe,7.962962962962963,4
All,female x Above 50 x upper,4,safe,5.444444444444445,4
All,female x Above 50 x upper,104,safe,2.5416666666666665,6
All,female x Above 50 x upper,5,safe,5.333333333333334,5
All,female x Above 50 x upper,257,safe,5.888888888888889,5
All,female x Above 50 x upper,168,safe,2.1296296296296298,4
All,female x Above 50 x upper,122,safe,5.888888888888889,5
All,female x Above 50 x upper,296,safe,4.4444444444444455,4
All,female x Above 50 x upper,76,safe,3.703703703703704,4
All,female x Above 50 x upper,365,safe,6.666666666666667,4
All,female x Above 50 x upper,245,safe,5.555555555555556,6
All,female x Above 50 x upper,213,safe,2.777777777777778,4
All,female x Above 50 x upper,360,safe,6.666666666666667,4
All,female x Above 50 x upper,275,safe,4.111111111111112,5
All,female x Above 50 x upper,283,safe,8.333333333333334,4
All,female x Above 50 x upper,239,safe,2.111111111111111,5
All,female x Above 50 x upper,375,safe,4.333333333333334,5
All,female x Above 50 x upper,289,safe,3.3333333333333335,4
All,female x Above 50 x upper,286,safe,2.777777777777778,4
All,female x Above 50 x upper,252,safe,5.833333333333334,4
All,female x Above 50 x upper,169,safe,7.666666666666666,5
All,female x Above 50 x upper,53,safe,3.833333333333333,4
All,female x Above 50 x upper,124,safe,5.0,4
All,female x Above 50 x upper,399,safe,6.25,4
All,female x Above 50 x upper,208,lively,7.416666666666667,4
All,female x Above 50 x upper,182,lively,1.3888888888888893,4
All,female x Above 50 x upper,58,lively,5.12962962962963,5
All,female x Above 50 x upper,122,lively,2.666666666666667,5
All,female x Above 50 x upper,296,lively,5.833333333333334,4
All,female x Above 50 x upper,387,lively,5.083333333333333,5
All,female x Above 50 x upper,332,lively,5.555555555555555,4
All,female x Above 50 x upper,290,lively,4.0,5
All,female x Above 50 x upper,125,lively,4.027777777777778,4
All,female x Above 50 x upper,398,lively,6.388888888888888,4
All,female x Above 50 x upper,375,lively,3.1666666666666665,5
All,female x Above 50 x upper,69,lively,2.5,4
All,female x Above 50 x upper,105,lively,2.916666666666667,5
All,female x Above 50 x upper,63,lively,7.000000000000001,5
All,female x Above 50 x upper,338,lively,4.583333333333334,4
All,female x Above 50 x upper,382,lively,7.083333333333334,4
All,female x Above 50 x upper,312,lively,6.666666666666667,4
All,female x Above 50 x upper,50,lively,2.5,4
All,female x Above 50 x upper,344,lively,7.083333333333334,4
All,female x Above 50 x upper,333,boring,1.9444444444444446,4
All,female x Above 50 x upper,24,boring,4.166666666666667,4
All,female x Above 50 x upper,132,boring,7.083333333333334,4
All,female x Above 50 x upper,348,boring,4.166666666666667,4
All,female x Above 50 x upper,306,boring,4.166666666666667,4
All,female x Above 50 x upper,278,boring,7.222222222222222,4
All,female x Above 50 x upper,346,boring,5.333333333333334,4
All,female x Above 50 x upper,1,boring,6.25,4
All,female x Above 50 x upper,365,boring,3.833333333333333,5
All,female x Above 50 x upper,340,boring,2.5,4
All,female x Above 50 x upper,256,boring,5.0,4
All,female x Above 50 x upper,385,boring,1.851851851851852,4
All,female x Above 50 x upper,228,boring,5.416666666666667,4
All,female x Above 50 x upper,314,boring,2.4444444444444446,5
All,female x Above 50 x upper,221,boring,4.0,5
All,female x Above 50 x upper,68,boring,3.7962962962962963,4
All,female x Above 50 x upper,69,boring,2.5,5
All,female x Above 50 x upper,101,boring,6.666666666666667,4
All,female x Above 50 x upper,351,boring,3.3333333333333335,4
All,female x Above 50 x upper,116,wealthy,7.592592592592593,4
All,female x Above 50 x upper,30,wealthy,3.3333333333333335,4
All,female x Above 50 x upper,13,wealthy,2.5,4
All,female x Above 50 x upper,188,wealthy,2.777777777777778,6
All,female x Above 50 x upper,342,wealthy,7.083333333333334,4
All,female x Above 50 x upper,22,wealthy,1.6666666666666667,4
All,female x Above 50 x upper,275,wealthy,6.666666666666667,5
All,female x Above 50 x upper,29,wealthy,2.4583333333333335,5
All,female x Above 50 x upper,229,wealthy,3.8888888888888893,4
All,female x Above 50 x upper,227,wealthy,4.0,5
All,female x Above 50 x upper,219,wealthy,6.388888888888888,4
All,female x Above 50 x upper,323,wealthy,6.666666666666667,4
All,female x Above 50 x upper,259,wealthy,2.2222222222222228,4
All,female x Above 50 x upper,363,wealthy,7.666666666666666,4
All,female x Above 50 x upper,56,wealthy,3.3333333333333335,4
All,female x Above 50 x upper,93,wealthy,3.3333333333333335,4
All,female x Above 50 x upper,254,wealthy,6.666666666666667,4
All,female x Above 50 x upper,341,depressing,2.5,4
All,female x Above 50 x upper,94,depressing,5.370370370370371,6
All,female x Above 50 x upper,23,depressing,6.203703703703704,6
All,female x Above 50 x upper,132,depressing,7.083333333333334,4
All,female x Above 50 x upper,188,depressing,7.916666666666667,4
All,female x Above 50 x upper,103,depressing,6.555555555555556,5
All,female x Above 50 x upper,104,depressing,6.666666666666667,4
All,female x Above 50 x upper,149,depressing,6.518518518518519,5
All,female x Above 50 x upper,5,depressing,1.4814814814814818,4
All,female x Above 50 x upper,349,depressing,1.8055555555555558,5
All,female x Above 50 x upper,202,depressing,3.648148148148149,5
All,female x Above 50 x upper,145,depressing,6.25,4
All,female x Above 50 x upper,106,depressing,5.833333333333334,4
All,female x Above 50 x upper,173,depressing,5.0,4
All,female x Above 50 x upper,284,depressing,3.481481481481481,5
All,female x Above 50 x upper,201,depressing,4.166666666666667,4
All,female x Above 50 x upper,222,depressing,3.3333333333333335,4
All,female x Above 50 x upper,244,depressing,5.222222222222222,4
All,female x Above 50 x upper,142,depressing,5.833333333333334,6
All,female x Above 50 x upper,72,depressing,6.888888888888888,5
All,female x Above 50 x upper,49,depressing,3.3333333333333335,4
All,female x Above 50 x upper,251,depressing,5.333333333333333,5
All,female x Above 50 x upper,301,depressing,2.5,4
All,female x Above 50 x upper,45,depressing,3.3333333333333335,4
All,female x Above 50 x upper,194,depressing,5.333333333333334,4
All,female x Above 50 x upper,355,depressing,1.6666666666666667,4
All,female x Above 50 x upper,111,depressing,8.333333333333334,4
All,female x Above 50 x upper,214,depressing,1.6666666666666667,4
All,female x Above 50 x upper,373,beautiful,3.6111111111111116,4
All,female x Above 50 x upper,379,beautiful,4.444444444444445,4
All,female x Above 50 x upper,247,beautiful,1.6666666666666667,4
All,female x Above 50 x upper,386,beautiful,5.0,4
All,female x Above 50 x upper,246,beautiful,1.25,4
All,female x Above 50 x upper,136,beautiful,1.3333333333333335,5
All,female x Above 50 x upper,188,beautiful,1.25,4
All,female x Above 50 x upper,8,beautiful,1.6666666666666667,4
All,female x Above 50 x upper,270,beautiful,1.7592592592592597,4
All,female x Above 50 x upper,123,beautiful,3.3333333333333335,4
All,female x Above 50 x upper,37,beautiful,0.0,5
All,female x Above 50 x upper,266,beautiful,4.0,5
All,female x Above 50 x upper,22,beautiful,0.8333333333333334,4
All,female x Above 50 x upper,245,beautiful,6.666666666666667,4
All,female x Above 50 x upper,210,beautiful,5.0,4
All,female x Above 50 x upper,384,beautiful,8.194444444444445,4
All,female x Above 50 x upper,275,beautiful,5.833333333333334,4
All,female x Above 50 x upper,256,beautiful,2.5,4
All,female x Above 50 x upper,226,beautiful,6.666666666666667,4
All,female x Above 50 x upper,377,beautiful,3.3333333333333335,4
All,female x Above 50 x upper,225,beautiful,5.833333333333334,4
All,female x Above 50 x upper,364,beautiful,5.833333333333334,4
All,female x Above 50 x upper,255,beautiful,6.25,4
All,female x Above 50 x upper,18,beautiful,5.833333333333334,4
All,female x Above 50 x upper,96,beautiful,4.861111111111112,4
All,female x Above 50 x upper,2,live nearby,3.3333333333333335,4
All,female x Above 50 x upper,246,live nearby,5.833333333333334,4
All,female x Above 50 x upper,136,live nearby,2.3333333333333335,5
All,female x Above 50 x upper,104,live nearby,1.25,4
All,female x Above 50 x upper,28,live nearby,3.6111111111111116,4
All,female x Above 50 x upper,6,live nearby,2.0833333333333335,4
All,female x Above 50 x upper,361,live nearby,5.833333333333334,4
All,female x Above 50 x upper,22,live nearby,2.666666666666667,5
All,female x Above 50 x upper,153,live nearby,2.444444444444444,5
All,female x Above 50 x upper,201,live nearby,8.333333333333334,4
All,female x Above 50 x upper,281,live nearby,1.6666666666666667,4
All,female x Above 50 x upper,147,live nearby,4.166666666666667,4
All,female x Above 50 x upper,11,live nearby,3.3333333333333335,5
All,female x Above 50 x upper,189,live nearby,3.75,4
All,female x Above 50 x upper,223,live nearby,2.5,4
All,female x Above 50 x upper,155,live nearby,4.166666666666667,4
All,female x Above 50 x upper,128,live nearby,5.833333333333334,4
All,female x Above 50 x upper,185,live nearby,5.0,4
All,female x Above 50 x upper,259,live nearby,4.166666666666667,4
All,female x Above 50 x upper,394,live nearby,7.166666666666667,5
All,female x Above 50 x upper,395,live nearby,5.0,4
All,female x Above 50 x upper,159,live nearby,5.277777777777778,4
All,female x Above 50 x upper,56,live nearby,5.0,4
All,female x Above 50 x upper,293,live nearby,5.0,4
All,female x Above 50 x upper,354,live nearby,7.638888888888888,4
All,female x Above 50 x upper,129,live nearby,1.25,4
All,female x Above 50 x upper,116,cycle,6.111111111111111,6
All,female x Above 50 x upper,30,cycle,3.75,4
