country,gender,Image,Question,Score,Num_comparisons
All,female,381,live nearby,3.924162257495591,7
All,female,64,live nearby,4.737943157060804,10
All,female,150,live nearby,5.392501017501018,7
All,female,80,live nearby,4.419871794871795,8
All,female,13,live nearby,3.840155945419103,8
All,female,207,live nearby,5.796296296296297,15
All,female,237,live nearby,5.767973856209151,6
All,female,176,live nearby,3.830687830687831,10
All,female,67,live nearby,4.091238064051532,17
All,female,217,live nearby,7.010582010582011,6
All,female,35,live nearby,3.366868969810146,15
All,female,161,live nearby,4.333333333333333,14
All,female,348,live nearby,5.407815904139434,18
All,female,307,live nearby,5.8350389863547765,9
All,female,73,live nearby,4.333333333333334,5
All,female,164,live nearby,4.21012844952796,27
All,female,100,live nearby,3.0476641414141414,9
All,female,16,live nearby,4.838840557590557,13
All,female,219,live nearby,2.3115079365079367,15
All,female,332,live nearby,4.561150350624035,12
All,female,44,live nearby,4.810966810966812,12
All,female,72,live nearby,2.7532289139432,16
All,female,308,live nearby,3.4700783124254486,21
All,female,94,live nearby,3.1011169900058793,14
All,female,206,live nearby,3.2407407407407405,10
All,female,5,live nearby,5.317655723905724,9
All,female,319,live nearby,4.8240093240093245,11
All,female,326,live nearby,8.25905575905576,11
All,female,119,live nearby,3.1806808688387633,18
All,female,331,live nearby,4.554753888087221,11
All,female,286,live nearby,4.944489334195216,13
All,female,302,live nearby,3.4174603174603178,10
All,female,241,live nearby,3.4385964912280698,10
All,female,337,live nearby,3.6111111111111116,4
All,female,300,live nearby,4.532542620777916,11
All,female,10,live nearby,5.9523809523809526,7
All,female,114,live nearby,4.284537684537685,15
All,female,76,live nearby,4.066725455614345,14
All,female,185,live nearby,2.996031746031746,16
All,female,4,live nearby,2.450980392156863,6
All,female,124,live nearby,4.074074074074074,9
All,female,78,live nearby,4.078278484883232,12
All,female,312,live nearby,4.5643939393939394,12
All,female,293,live nearby,6.142370624826765,19
All,female,252,live nearby,6.0674180400496205,11
All,female,208,live nearby,4.048211592329239,21
All,female,125,live nearby,3.4622216407930693,15
All,female,159,live nearby,5.231040564373898,20
All,female,38,live nearby,5.419372294372295,12
All,female,178,live nearby,3.1643009768009773,16
All,female,82,live nearby,3.6552028218694885,9
All,female,52,live nearby,4.367040149393091,15
All,female,235,live nearby,5.190645640972438,17
All,female,212,live nearby,5.49541847041847,14
All,female,301,live nearby,5.0396825396825395,10
All,female,111,live nearby,2.594057794057794,13
All,female,48,live nearby,4.597069597069598,13
All,female,201,live nearby,5.052284851562458,19
All,female,194,live nearby,4.1946482367535,15
All,female,93,live nearby,4.7933862433862435,10
All,female,363,live nearby,4.98279340326124,21
All,female,317,live nearby,6.5129775195564665,18
All,female,210,live nearby,4.428062678062678,13
All,female,368,live nearby,6.060867169323052,22
All,female,86,live nearby,2.515692640692641,10
All,female,250,live nearby,5.01565880513249,13
All,female,321,live nearby,5.252814088598402,9
All,female,182,live nearby,3.7847222222222228,8
All,female,41,live nearby,2.734126984126984,15
All,female,322,live nearby,4.641108564637977,21
All,female,196,live nearby,4.289019279244844,19
All,female,327,live nearby,6.338383838383838,6
All,female,303,live nearby,6.081129518629518,13
All,female,136,live nearby,2.567145885160591,24
All,female,184,live nearby,4.005952380952381,8
All,female,110,live nearby,3.389388781153487,13
All,female,377,live nearby,5.84006734006734,10
All,female,139,live nearby,4.425044091710759,9
All,female,132,live nearby,4.552910052910053,11
All,female,154,live nearby,5.14332955404384,16
All,female,313,live nearby,5.1534391534391535,10
All,female,342,live nearby,6.361528585793292,16
All,female,294,live nearby,4.428971734892787,8
All,female,141,live nearby,5.415156412215236,11
All,female,63,live nearby,4.186965811965812,15
All,female,353,live nearby,5.7441178704336595,10
All,female,199,live nearby,5.114757013916678,17
All,female,351,live nearby,6.927368927368928,11
All,female,190,live nearby,2.995014245014245,13
All,female,153,live nearby,4.034237885437576,17
All,female,338,live nearby,5.561574228240896,10
All,female,288,live nearby,6.5228174603174605,8
All,female,370,live nearby,5.3987354425950915,18
All,female,234,live nearby,4.002474134053082,10
All,female,379,live nearby,4.8895074224021595,12
All,female,55,live nearby,5.7288410935469765,17
All,female,266,live nearby,6.137950937950938,20
All,female,378,live nearby,6.462516585581602,7
All,female,263,live nearby,6.0020003145003145,11
All,female,109,live nearby,3.4965886939571154,19
All,female,355,live nearby,7.664261664261666,11
All,female,28,live nearby,4.30057850646086,14
All,female,101,live nearby,5.238095238095238,7
All,female,384,live nearby,6.888888888888888,8
All,female,102,live nearby,4.907599435785711,13
All,female,97,live nearby,4.54052429052429,7
All,female,386,live nearby,5.952625152625153,9
All,female,187,live nearby,3.684664101330768,8
All,female,53,live nearby,4.154456654456655,13
All,female,244,live nearby,5.592211328976035,14
All,female,66,live nearby,3.3427028218694885,15
All,female,183,live nearby,4.776936026936028,11
All,female,186,live nearby,5.387347075582371,12
All,female,3,live nearby,2.397754097754098,22
All,female,315,live nearby,4.722222222222222,12
All,female,6,live nearby,2.398148148148149,16
All,female,204,live nearby,2.8730158730158735,7
All,female,68,live nearby,4.67436974789916,17
All,female,198,live nearby,4.404761904761905,14
All,female,26,live nearby,5.09382207298874,16
All,female,226,live nearby,3.9416139416139417,11
All,female,87,live nearby,5.685465768799102,15
All,female,228,live nearby,3.126914508493456,9
All,female,357,live nearby,6.094734105763519,11
All,female,371,live nearby,5.791245791245791,11
All,female,157,live nearby,3.9417989417989414,15
All,female,224,live nearby,4.244227994227995,14
All,female,23,live nearby,4.500000000000001,5
All,female,334,live nearby,4.76469731249143,12
All,female,15,live nearby,5.4874847374847375,14
All,female,24,live nearby,4.299080549080549,13
All,female,367,live nearby,6.310157621303131,14
All,female,50,live nearby,2.72765246449457,17
All,female,306,live nearby,6.350793650793651,12
All,female,291,live nearby,4.339429361488185,12
All,female,265,live nearby,6.2873836403248164,6
All,female,309,live nearby,4.577991452991453,9
All,female,253,live nearby,5.616298462204895,20
All,female,127,live nearby,1.7222222222222225,5
All,female,65,live nearby,2.3425925925925926,18
All,female,193,live nearby,5.018518518518519,12
All,female,177,live nearby,5.719378660555131,9
All,female,389,live nearby,6.540441176470588,9
All,female,400,live nearby,4.659148423592868,25
All,female,216,live nearby,6.666666666666667,6
All,female,333,live nearby,5.276610644257703,7
All,female,138,live nearby,5.224359668109669,16
All,female,325,live nearby,7.08303879356511,8
All,female,179,live nearby,3.9693190191556202,21
All,female,166,live nearby,6.390432098765433,12
All,female,354,live nearby,5.438899063899064,18
All,female,329,live nearby,4.072847839295208,16
All,female,387,live nearby,5.502504031915797,17
All,female,188,live nearby,3.0586148600854486,16
All,female,163,live nearby,4.030562517404623,12
All,female,382,live nearby,3.291847041847042,11
All,female,117,live nearby,2.058196342510068,11
All,female,374,live nearby,4.289625951390658,18
All,female,200,live nearby,2.11592970521542,10
All,female,40,live nearby,4.874113685878392,15
All,female,397,live nearby,5.117699430199431,9
All,female,249,live nearby,4.270757020757021,21
All,female,33,live nearby,3.685804119627649,16
All,female,54,live nearby,2.8799175970228603,12
All,female,298,live nearby,4.229497354497355,12
All,female,215,live nearby,5.2552131963896676,7
All,female,359,live nearby,3.9263119981869985,16
All,female,391,live nearby,6.034798534798536,13
All,female,393,live nearby,5.333610046582735,17
All,female,222,live nearby,4.515043264269271,19
All,female,175,live nearby,5.6136548636548635,10
All,female,39,live nearby,2.336991235888295,12
All,female,231,live nearby,6.716234162662733,11
All,female,255,live nearby,4.643874643874644,13
All,female,18,live nearby,4.170314253647588,18
All,female,168,live nearby,5.765567765567766,14
All,female,43,live nearby,3.852813852813853,11
All,female,287,live nearby,6.470959595959597,7
All,female,9,live nearby,6.333333333333333,10
All,female,316,live nearby,4.138562156654262,12
All,female,279,live nearby,4.204365079365079,8
All,female,116,live nearby,5.748511904761905,9
All,female,256,live nearby,4.290099715099716,16
All,female,259,live nearby,5.506012506012507,15
All,female,281,live nearby,5.685647685647686,14
All,female,232,live nearby,6.421296296296297,8
All,female,170,live nearby,4.420452641040876,13
All,female,358,live nearby,4.3002548241518825,10
All,female,339,live nearby,4.584656084656085,9
All,female,88,live nearby,7.52771351455562,7
All,female,335,live nearby,4.747685185185186,8
All,female,369,live nearby,6.09508547008547,9
All,female,143,live nearby,7.236512500299265,14
All,female,324,live nearby,5.656565656565657,6
All,female,310,live nearby,5.816035816035815,15
All,female,60,live nearby,3.920354581396894,28
All,female,173,live nearby,4.708839091192033,17
All,female,165,live nearby,6.733439840582699,14
All,female,385,live nearby,7.867258014316838,12
All,female,118,live nearby,3.7599176422705836,13
All,female,344,live nearby,5.216450216450217,7
All,female,99,live nearby,4.909951159951159,8
All,female,129,live nearby,2.128267973856209,12
All,female,51,live nearby,3.543771043771044,11
All,female,350,live nearby,5.025543827312957,17
All,female,336,live nearby,4.289562289562289,8
All,female,122,live nearby,2.8373015873015874,7
All,female,155,live nearby,5.788308913308914,7
All,female,92,live nearby,4.110317242670185,17
All,female,274,live nearby,4.53409090909091,16
All,female,144,live nearby,4.613101713101714,11
All,female,59,live nearby,2.5,10
All,female,361,live nearby,4.3253861148598,13
All,female,362,live nearby,5.284275676082399,21
All,female,46,live nearby,4.0331196581196584,8
All,female,349,live nearby,7.250076312576312,7
All,female,383,live nearby,5.250364401680192,16
All,female,304,live nearby,6.982905982905984,9
All,female,104,live nearby,3.601880145997793,15
All,female,388,live nearby,5.348290598290599,15
All,female,56,live nearby,4.180282507739938,16
All,female,145,live nearby,4.101370851370851,10
All,female,323,live nearby,6.0017298147329114,10
All,female,258,live nearby,2.6231176231176234,9
All,female,229,live nearby,3.9171174542691567,13
All,female,364,live nearby,5.988582567529936,14
All,female,70,live nearby,4.481492557150452,11
All,female,172,live nearby,4.011458118600976,16
All,female,147,live nearby,5.21990728569676,14
All,female,202,live nearby,5.913919413919414,12
All,female,106,live nearby,4.696456240315889,9
All,female,261,live nearby,4.840505173838507,13
All,female,395,live nearby,4.957658569500675,13
All,female,158,live nearby,5.514899078318196,22
All,female,167,live nearby,3.9190476190476193,7
All,female,314,live nearby,4.488822261139083,24
All,female,248,live nearby,5.27991452991453,13
All,female,299,live nearby,2.55381950760102,15
All,female,225,live nearby,5.795547385620915,6
All,female,189,live nearby,4.326789195210248,14
All,female,181,live nearby,5.611111111111112,10
All,female,98,live nearby,5.006944444444445,10
All,female,7,live nearby,4.344429059502589,12
All,female,330,live nearby,6.621136173767754,10
All,female,19,live nearby,3.3971861471861473,9
All,female,29,live nearby,3.5862979612979613,11
All,female,61,live nearby,4.191968706674589,15
All,female,373,live nearby,4.945054945054945,7
All,female,297,live nearby,3.7835367247131955,17
All,female,31,live nearby,5.438003596500329,14
All,female,91,live nearby,2.274122807017544,10
All,female,268,live nearby,5.277777777777779,9
All,female,107,live nearby,3.8650793650793647,14
All,female,62,live nearby,2.1561178587494374,12
All,female,192,live nearby,4.724867724867725,7
All,female,151,live nearby,3.921011586452763,12
All,female,135,live nearby,5.752765752765753,11
All,female,105,live nearby,3.736550486550487,18
All,female,103,live nearby,3.8362339987726988,19
All,female,230,live nearby,4.621794871794872,12
All,female,346,live nearby,4.181471306471306,12
All,female,77,live nearby,3.755748608689785,14
All,female,343,live nearby,3.3956228956228958,15
All,female,137,live nearby,4.329614135864136,16
All,female,131,live nearby,6.18389780154486,9
All,female,171,live nearby,7.44059644059644,9
All,female,311,live nearby,5.0924549306902245,17
All,female,113,live nearby,3.1380447983389157,14
All,female,296,live nearby,6.215617715617715,10
All,female,180,live nearby,5.5851362009450245,17
All,female,270,live nearby,6.123931623931624,10
All,female,260,live nearby,4.191099592415383,16
All,female,156,live nearby,5.962962962962963,10
All,female,95,live nearby,3.261048863990041,17
All,female,36,live nearby,4.633764111705289,11
All,female,254,live nearby,6.129966119001207,14
All,female,242,live nearby,5.363089095287238,10
All,female,360,live nearby,6.1726190476190474,15
All,female,81,live nearby,3.906572131572131,15
All,female,282,live nearby,6.1301742919389985,12
All,female,49,live nearby,4.704378954378955,11
All,female,240,live nearby,5.467943477231403,17
All,female,341,live nearby,5.486352699587994,13
All,female,90,live nearby,5.197098326510091,14
All,female,247,live nearby,4.9891992109484375,15
All,female,30,live nearby,3.82037163616111,15
All,female,133,live nearby,5.578737620404287,15
All,female,2,live nearby,4.101190476190476,10
All,female,246,live nearby,5.715488215488216,11
All,female,211,live nearby,7.017195767195767,7
All,female,392,live nearby,5.806878306878307,7
All,female,239,live nearby,3.907407407407408,6
All,female,75,live nearby,1.25,8
All,female,17,live nearby,3.765355287414111,13
All,female,140,live nearby,5.136652236652237,18
All,female,126,live nearby,3.6890397184514834,12
All,female,243,live nearby,5.912698412698413,12
All,female,123,live nearby,3.3962418300653603,17
