country,age_group_ahi_3_remapped,Image,Question,Score,Num_comparisons
All,Above 50 x middle,67,depressing,3.619047619047619,5
All,Above 50 x middle,92,depressing,3.125,4
All,Above 50 x middle,159,depressing,5.0,4
All,Above 50 x middle,217,depressing,6.388888888888888,4
All,Above 50 x middle,232,depressing,7.314814814814816,6
All,Above 50 x middle,27,depressing,4.642857142857143,4
All,Above 50 x middle,137,depressing,6.851851851851851,5
All,Above 50 x middle,46,depressing,2.5,4
All,Above 50 x middle,199,depressing,5.666666666666667,8
All,Above 50 x middle,294,depressing,5.555555555555555,6
All,Above 50 x middle,135,depressing,5.0,4
All,Above 50 x middle,76,depressing,5.0,4
All,Above 50 x middle,293,depressing,2.611111111111111,10
All,Above 50 x middle,19,depressing,1.5,5
All,Above 50 x middle,268,depressing,4.25,5
All,Above 50 x middle,214,depressing,5.976190476190476,5
All,Above 50 x middle,262,depressing,2.7777777777777777,6
All,Above 50 x middle,298,depressing,4.900793650793651,5
All,Above 50 x middle,140,depressing,4.841269841269841,7
All,Above 50 x middle,122,depressing,4.833333333333334,6
All,Above 50 x middle,18,depressing,7.333333333333334,5
All,Above 50 x middle,387,depressing,3.0740740740740744,10
All,Above 50 x middle,78,depressing,6.666666666666667,5
All,Above 50 x middle,200,depressing,5.727513227513227,6
All,Above 50 x middle,213,depressing,7.916666666666667,4
All,Above 50 x middle,112,depressing,5.864197530864197,6
All,Above 50 x middle,167,depressing,3.314814814814815,5
All,Above 50 x middle,181,depressing,1.9074074074074077,4
All,Above 50 x middle,21,depressing,5.0,4
All,Above 50 x middle,278,depressing,1.6666666666666667,4
All,Above 50 x middle,29,depressing,4.968253968253968,6
All,Above 50 x middle,267,depressing,0.6666666666666665,5
All,Above 50 x middle,326,depressing,3.0208333333333335,8
All,Above 50 x middle,99,depressing,7.722222222222221,5
All,Above 50 x middle,380,depressing,4.444444444444445,6
All,Above 50 x middle,317,depressing,1.4285714285714288,7
All,Above 50 x middle,8,depressing,4.708333333333334,4
All,Above 50 x middle,58,depressing,6.222222222222222,5
All,Above 50 x middle,169,depressing,6.0,5
All,Above 50 x middle,56,depressing,3.055555555555556,4
All,Above 50 x middle,330,depressing,5.833333333333334,8
All,Above 50 x middle,388,depressing,2.5,4
All,Above 50 x middle,231,depressing,2.5925925925925926,4
All,Above 50 x middle,42,depressing,4.791666666666667,4
All,Above 50 x middle,178,depressing,3.055555555555556,6
All,Above 50 x middle,57,depressing,4.458333333333334,5
All,Above 50 x middle,17,depressing,3.273809523809524,4
All,Above 50 x middle,154,depressing,5.388888888888889,5
All,Above 50 x middle,106,depressing,5.816666666666667,8
All,Above 50 x middle,194,depressing,2.9761904761904763,4
All,Above 50 x middle,223,depressing,1.8571428571428572,5
All,Above 50 x middle,102,depressing,3.4791666666666665,8
All,Above 50 x middle,277,depressing,4.166666666666667,4
All,Above 50 x middle,148,depressing,4.62962962962963,4
All,Above 50 x middle,63,depressing,8.055555555555557,6
All,Above 50 x middle,61,depressing,7.321428571428571,4
All,Above 50 x middle,240,depressing,4.809523809523809,5
All,Above 50 x middle,144,depressing,5.486111111111112,6
All,Above 50 x middle,271,depressing,4.500000000000001,5
All,Above 50 x middle,186,depressing,4.8809523809523805,8
All,Above 50 x middle,62,depressing,6.957671957671957,7
All,Above 50 x middle,386,depressing,2.283950617283951,9
All,Above 50 x middle,279,depressing,2.8888888888888893,6
All,Above 50 x middle,49,depressing,4.379960317460318,8
All,Above 50 x middle,43,depressing,6.388888888888888,4
All,Above 50 x middle,311,depressing,4.142857142857143,5
All,Above 50 x middle,400,depressing,4.0,5
All,Above 50 x middle,44,depressing,3.988095238095238,7
All,Above 50 x middle,222,depressing,4.833333333333334,5
All,Above 50 x middle,230,depressing,7.083333333333334,4
All,Above 50 x middle,280,depressing,5.317460317460317,7
All,Above 50 x middle,51,depressing,5.0,4
All,Above 50 x middle,339,depressing,3.7777777777777777,6
All,Above 50 x middle,331,depressing,5.25925925925926,4
All,Above 50 x middle,128,depressing,4.484126984126985,7
All,Above 50 x middle,179,depressing,5.3601190476190474,7
All,Above 50 x middle,75,depressing,4.296296296296297,5
All,Above 50 x middle,184,depressing,4.476190476190476,4
All,Above 50 x middle,287,depressing,2.0833333333333335,4
All,Above 50 x middle,366,depressing,3.4126984126984126,7
All,Above 50 x middle,41,depressing,5.62037037037037,5
All,Above 50 x middle,357,depressing,1.6666666666666667,4
All,Above 50 x middle,203,depressing,6.833333333333333,4
All,Above 50 x middle,96,depressing,2.0,5
All,Above 50 x middle,314,depressing,5.833333333333334,4
All,Above 50 x middle,176,depressing,5.515873015873016,6
All,Above 50 x middle,187,depressing,7.5,5
All,Above 50 x middle,143,depressing,2.0833333333333335,4
All,Above 50 x middle,307,depressing,1.7824074074074074,6
All,Above 50 x middle,313,depressing,5.365079365079366,7
All,Above 50 x middle,165,depressing,4.500000000000001,4
All,Above 50 x middle,247,depressing,2.314814814814815,4
All,Above 50 x middle,393,depressing,1.8650793650793651,7
All,Above 50 x middle,375,depressing,5.22108843537415,13
All,Above 50 x middle,324,depressing,3.3333333333333335,4
All,Above 50 x middle,315,depressing,3.3333333333333335,5
All,Above 50 x middle,246,depressing,3.8888888888888893,6
All,Above 50 x middle,98,depressing,5.410866910866911,5
All,Above 50 x middle,255,depressing,1.9259259259259258,5
All,Above 50 x middle,134,depressing,3.8989898989898992,8
All,Above 50 x middle,26,depressing,5.714285714285715,4
All,Above 50 x middle,71,depressing,4.888888888888889,5
All,Above 50 x middle,322,depressing,4.931623931623932,5
All,Above 50 x middle,249,depressing,4.555555555555556,6
All,Above 50 x middle,35,depressing,8.055555555555555,4
All,Above 50 x middle,89,depressing,4.523809523809525,7
All,Above 50 x middle,109,depressing,2.5972222222222228,6
All,Above 50 x middle,125,depressing,4.087301587301588,7
All,Above 50 x middle,252,depressing,4.500000000000001,5
All,Above 50 x middle,374,depressing,1.1111111111111114,4
All,Above 50 x middle,257,depressing,6.666666666666667,4
All,Above 50 x middle,162,depressing,5.773809523809525,7
All,Above 50 x middle,114,depressing,5.671296296296297,8
All,Above 50 x middle,302,depressing,3.380952380952381,7
All,Above 50 x middle,276,depressing,5.997979797979798,11
All,Above 50 x middle,204,depressing,3.611111111111111,6
All,Above 50 x middle,121,depressing,4.833333333333333,5
All,Above 50 x middle,110,depressing,3.3333333333333335,6
All,Above 50 x middle,364,depressing,3.3333333333333335,4
All,Above 50 x middle,381,depressing,3.7671957671957674,5
All,Above 50 x middle,368,depressing,2.916666666666667,8
All,Above 50 x middle,316,depressing,2.9894179894179898,4
All,Above 50 x middle,305,depressing,4.416666666666667,6
All,Above 50 x middle,275,depressing,2.7182539682539684,7
All,Above 50 x middle,318,depressing,5.833333333333334,4
All,Above 50 x middle,108,depressing,4.583333333333334,5
All,Above 50 x middle,47,depressing,3.819444444444444,8
All,Above 50 x middle,131,depressing,1.6666666666666667,4
All,Above 50 x middle,160,depressing,4.907407407407408,4
All,Above 50 x middle,337,depressing,5.833333333333334,4
All,Above 50 x middle,242,depressing,5.277777777777779,4
All,Above 50 x middle,7,depressing,4.087301587301588,7
All,Above 50 x middle,32,depressing,5.833333333333334,4
All,Above 50 x middle,321,depressing,2.9583333333333335,5
All,Above 50 x middle,79,depressing,6.746753246753247,5
All,Above 50 x middle,389,depressing,5.833333333333334,5
All,Above 50 x middle,116,depressing,3.666666666666667,4
All,Above 50 x middle,264,depressing,5.833333333333334,4
All,Above 50 x middle,52,depressing,5.833333333333334,4
All,Above 50 x middle,288,depressing,2.5,4
All,Above 50 x middle,168,depressing,5.277777777777779,6
All,Above 50 x middle,195,depressing,4.666666666666667,5
All,Above 50 x middle,59,depressing,6.25,4
All,Above 50 x middle,361,depressing,6.560846560846562,4
All,Above 50 x middle,328,depressing,2.8333333333333335,4
All,Above 50 x middle,303,depressing,4.322751322751323,6
All,Above 50 x middle,355,depressing,1.7824074074074079,12
All,Above 50 x middle,327,depressing,2.9513888888888893,7
All,Above 50 x middle,146,depressing,4.523809523809525,7
All,Above 50 x middle,207,depressing,5.518518518518518,5
All,Above 50 x middle,392,depressing,5.0,8
All,Above 50 x middle,10,depressing,4.166666666666667,4
All,Above 50 x middle,205,depressing,7.62962962962963,4
All,Above 50 x middle,346,depressing,7.604166666666667,8
All,Above 50 x middle,309,depressing,5.444444444444445,5
All,Above 50 x middle,250,depressing,4.416666666666668,5
All,Above 50 x middle,12,depressing,5.0,4
All,Above 50 x middle,107,depressing,4.241622574955909,9
All,Above 50 x middle,254,depressing,2.5555555555555554,6
All,Above 50 x middle,218,depressing,8.333333333333334,4
All,Above 50 x middle,185,depressing,6.541666666666667,5
All,Above 50 x middle,183,depressing,5.407407407407407,5
All,Above 50 x middle,391,depressing,3.555555555555556,5
All,Above 50 x middle,295,depressing,4.861111111111111,5
All,Above 50 x middle,373,depressing,4.753968253968254,8
All,Above 50 x middle,30,depressing,5.833333333333334,6
All,Above 50 x middle,379,depressing,5.444444444444445,5
All,Above 50 x middle,300,depressing,3.229166666666667,8
All,Above 50 x middle,219,depressing,6.595238095238096,4
All,Above 50 x middle,141,depressing,4.986111111111112,8
All,Above 50 x middle,235,depressing,4.84567901234568,9
All,Above 50 x middle,395,depressing,5.0,4
All,Above 50 x middle,53,depressing,8.462962962962964,5
All,Above 50 x middle,20,beautiful,1.9814814814814816,5
All,Above 50 x middle,87,beautiful,8.277777777777779,7
All,Above 50 x middle,80,beautiful,2.7910052910052907,6
All,Above 50 x middle,345,beautiful,6.25,4
All,Above 50 x middle,201,beautiful,7.083333333333334,4
All,Above 50 x middle,4,beautiful,5.416666666666667,4
All,Above 50 x middle,156,beautiful,7.638888888888888,4
All,Above 50 x middle,202,beautiful,3.392857142857143,4
All,Above 50 x middle,117,beautiful,3.8888888888888893,6
All,Above 50 x middle,155,beautiful,8.027777777777779,5
All,Above 50 x middle,260,beautiful,2.666666666666667,5
All,Above 50 x middle,94,beautiful,4.444444444444445,5
All,Above 50 x middle,153,beautiful,2.0000000000000004,4
All,Above 50 x middle,1,beautiful,4.4444444444444455,4
All,Above 50 x middle,340,beautiful,5.0,5
All,Above 50 x middle,197,beautiful,3.444444444444445,6
All,Above 50 x middle,263,beautiful,8.333333333333334,4
All,Above 50 x middle,118,beautiful,8.263888888888891,4
All,Above 50 x middle,266,beautiful,4.166666666666667,4
All,Above 50 x middle,34,beautiful,1.7592592592592597,4
All,Above 50 x middle,136,beautiful,4.166666666666667,4
All,Above 50 x middle,83,beautiful,6.666666666666667,6
All,Above 50 x middle,237,beautiful,3.273809523809524,7
All,Above 50 x middle,170,beautiful,3.3333333333333335,6
All,Above 50 x middle,269,beautiful,6.962962962962962,10
All,Above 50 x middle,378,beautiful,5.57979797979798,11
All,Above 50 x middle,113,beautiful,5.220238095238096,5
All,Above 50 x middle,225,beautiful,3.6111111111111116,4
All,Above 50 x middle,356,beautiful,5.5,6
All,Above 50 x middle,48,beautiful,5.833333333333334,4
All,Above 50 x middle,100,beautiful,6.666666666666667,4
All,Above 50 x middle,92,beautiful,6.074074074074075,6
All,Above 50 x middle,81,beautiful,3.6111111111111116,8
All,Above 50 x middle,164,beautiful,5.038439955106622,9
All,Above 50 x middle,159,beautiful,5.5,5
All,Above 50 x middle,217,beautiful,3.7962962962962963,4
All,Above 50 x middle,36,beautiful,4.166666666666667,4
All,Above 50 x middle,27,beautiful,3.814814814814815,5
All,Above 50 x middle,137,beautiful,3.6805555555555554,6
All,Above 50 x middle,362,beautiful,5.738095238095238,7
All,Above 50 x middle,372,beautiful,3.620370370370371,8
All,Above 50 x middle,220,beautiful,6.666666666666667,4
All,Above 50 x middle,343,beautiful,2.7777777777777777,6
All,Above 50 x middle,97,beautiful,6.574074074074074,6
All,Above 50 x middle,199,beautiful,6.055555555555555,5
All,Above 50 x middle,228,beautiful,2.1645021645021645,7
All,Above 50 x middle,216,beautiful,3.5000000000000004,5
All,Above 50 x middle,135,beautiful,6.25,4
All,Above 50 x middle,142,beautiful,0.9523809523809528,7
All,Above 50 x middle,76,beautiful,4.814814814814815,6
All,Above 50 x middle,293,beautiful,8.833333333333334,5
All,Above 50 x middle,214,beautiful,4.007936507936508,4
All,Above 50 x middle,281,beautiful,5.796296296296297,5
All,Above 50 x middle,262,beautiful,6.944444444444444,4
All,Above 50 x middle,298,beautiful,3.819444444444445,4
All,Above 50 x middle,140,beautiful,4.166666666666667,4
All,Above 50 x middle,14,beautiful,2.166666666666667,4
All,Above 50 x middle,18,beautiful,1.9722222222222223,5
All,Above 50 x middle,382,beautiful,4.325396825396825,6
All,Above 50 x middle,387,beautiful,5.986111111111112,9
All,Above 50 x middle,78,beautiful,2.8333333333333335,5
All,Above 50 x middle,200,beautiful,2.6666666666666674,5
All,Above 50 x middle,45,beautiful,5.324074074074074,8
All,Above 50 x middle,90,beautiful,2.777777777777778,4
All,Above 50 x middle,363,beautiful,7.003968253968255,4
All,Above 50 x middle,213,beautiful,3.1666666666666665,4
All,Above 50 x middle,112,beautiful,7.962962962962963,5
All,Above 50 x middle,181,beautiful,8.583333333333334,5
All,Above 50 x middle,267,beautiful,5.357142857142858,6
All,Above 50 x middle,192,beautiful,4.222222222222222,5
All,Above 50 x middle,359,beautiful,3.3333333333333335,7
All,Above 50 x middle,317,beautiful,4.236111111111112,4
All,Above 50 x middle,8,beautiful,6.111111111111111,4
All,Above 50 x middle,169,beautiful,4.916666666666667,5
All,Above 50 x middle,369,beautiful,5.62962962962963,5
All,Above 50 x middle,65,beautiful,2.0000000000000004,4
All,Above 50 x middle,130,beautiful,4.305555555555555,8
All,Above 50 x middle,178,beautiful,3.75,4
All,Above 50 x middle,57,beautiful,3.5000000000000004,4
All,Above 50 x middle,17,beautiful,3.3412698412698414,7
All,Above 50 x middle,353,beautiful,9.444444444444445,4
All,Above 50 x middle,194,beautiful,6.0,5
All,Above 50 x middle,101,beautiful,3.8095238095238093,5
All,Above 50 x middle,223,beautiful,4.583333333333334,4
All,Above 50 x middle,3,beautiful,3.138888888888889,6
All,Above 50 x middle,88,beautiful,5.5,5
All,Above 50 x middle,102,beautiful,7.638888888888888,4
All,Above 50 x middle,157,beautiful,4.166666666666667,4
All,Above 50 x middle,189,beautiful,7.63888888888889,6
All,Above 50 x middle,226,beautiful,2.916666666666667,8
All,Above 50 x middle,93,beautiful,7.555555555555555,5
All,Above 50 x middle,277,beautiful,1.6666666666666667,4
All,Above 50 x middle,148,beautiful,2.666666666666667,5
All,Above 50 x middle,365,beautiful,8.592592592592592,5
All,Above 50 x middle,61,beautiful,3.3333333333333335,4
All,Above 50 x middle,166,beautiful,6.851851851851851,6
All,Above 50 x middle,251,beautiful,3.825396825396825,7
All,Above 50 x middle,191,beautiful,5.555555555555555,5
All,Above 50 x middle,279,beautiful,4.513888888888888,5
All,Above 50 x middle,236,beautiful,3.9444444444444455,5
All,Above 50 x middle,311,beautiful,4.82936507936508,7
All,Above 50 x middle,390,beautiful,5.972222222222222,4
All,Above 50 x middle,400,beautiful,5.833333333333334,4
All,Above 50 x middle,123,beautiful,4.571428571428572,4
All,Above 50 x middle,222,beautiful,10.0,4
All,Above 50 x middle,283,beautiful,6.111111111111111,4
All,Above 50 x middle,349,beautiful,6.888888888888888,8
All,Above 50 x middle,28,beautiful,2.1969696969696972,4
All,Above 50 x middle,280,beautiful,4.560185185185185,8
All,Above 50 x middle,51,beautiful,3.9444444444444446,5
All,Above 50 x middle,128,beautiful,2.5,4
All,Above 50 x middle,179,beautiful,6.111111111111112,6
All,Above 50 x middle,66,beautiful,4.4444444444444455,4
All,Above 50 x middle,284,beautiful,7.083333333333334,4
All,Above 50 x middle,145,beautiful,4.801587301587301,4
All,Above 50 x middle,5,beautiful,5.555555555555556,6
All,Above 50 x middle,124,beautiful,1.6296296296296298,4
All,Above 50 x middle,287,beautiful,2.5,4
All,Above 50 x middle,41,beautiful,4.84567901234568,9
All,Above 50 x middle,174,beautiful,4.703703703703703,6
All,Above 50 x middle,158,beautiful,7.638888888888888,4
All,Above 50 x middle,203,beautiful,3.7777777777777777,5
All,Above 50 x middle,177,beautiful,3.041666666666667,5
All,Above 50 x middle,16,beautiful,1.6666666666666667,8
All,Above 50 x middle,96,beautiful,3.9682539682539684,7
All,Above 50 x middle,314,beautiful,3.3333333333333335,5
All,Above 50 x middle,241,beautiful,7.333333333333334,5
All,Above 50 x middle,234,beautiful,4.64021164021164,5
All,Above 50 x middle,248,beautiful,7.083333333333334,4
All,Above 50 x middle,15,beautiful,3.055555555555556,4
All,Above 50 x middle,313,beautiful,5.0606060606060606,5
All,Above 50 x middle,165,beautiful,8.111111111111112,5
All,Above 50 x middle,297,beautiful,3.833333333333333,4
All,Above 50 x middle,238,beautiful,3.75,4
All,Above 50 x middle,396,beautiful,4.444444444444445,9
All,Above 50 x middle,393,beautiful,5.5,6
All,Above 50 x middle,324,beautiful,5.0,4
All,Above 50 x middle,25,beautiful,5.833333333333334,4
All,Above 50 x middle,286,beautiful,4.166666666666667,4
All,Above 50 x middle,315,beautiful,3.3333333333333335,5
All,Above 50 x middle,296,beautiful,2.9761904761904763,4
All,Above 50 x middle,332,beautiful,3.988095238095238,4
All,Above 50 x middle,261,beautiful,5.458333333333333,5
All,Above 50 x middle,84,beautiful,5.333333333333334,5
All,Above 50 x middle,384,beautiful,5.777777777777779,9
All,Above 50 x middle,255,beautiful,6.166666666666667,4
All,Above 50 x middle,161,beautiful,3.3333333333333335,6
All,Above 50 x middle,91,beautiful,4.444444444444445,4
All,Above 50 x middle,322,beautiful,3.4027777777777777,6
All,Above 50 x middle,249,beautiful,7.986111111111111,4
