country,age_group_2,Image,Question,Score,Num_comparisons
All,21-39,36,wealthy,3.1983618233618234,12
All,21-39,264,wealthy,4.977553310886645,9
All,21-39,20,wealthy,2.2867132867132867,13
All,21-39,293,wealthy,6.737373737373739,8
All,21-39,13,wealthy,4.66265177723511,8
All,21-39,335,wealthy,6.53975653975654,9
All,21-39,247,wealthy,5.610722610722611,13
All,21-39,229,wealthy,3.867003367003367,10
All,21-39,227,wealthy,3.8226495726495724,12
All,21-39,149,wealthy,3.67965367965368,8
All,21-39,19,wealthy,2.4382716049382718,12
All,21-39,162,wealthy,5.2862765889081675,11
All,21-39,352,wealthy,5.6996891996892,10
All,21-39,122,wealthy,3.302068302068302,9
All,21-39,271,wealthy,3.1143162393162394,12
All,21-39,284,wealthy,3.247177658942365,11
All,21-39,237,wealthy,3.9656084656084656,7
All,21-39,390,wealthy,5.589901280377471,12
All,21-39,251,wealthy,4.596119929453263,10
All,21-39,128,wealthy,4.1923076923076925,10
All,21-39,318,wealthy,7.132142857142858,7
All,21-39,267,wealthy,3.965207631874299,9
All,21-39,295,wealthy,5.451617826617826,13
All,21-39,160,wealthy,4.548562548562549,13
All,21-39,105,wealthy,3.957139504014504,12
All,21-39,120,wealthy,6.027777777777778,10
All,21-39,108,wealthy,4.4199689199689205,11
All,21-39,326,wealthy,7.907610907610908,6
All,21-39,273,wealthy,5.444444444444445,11
All,21-39,27,wealthy,3.6388888888888893,5
All,21-39,192,wealthy,6.512006512006512,9
All,21-39,202,wealthy,5.2853535353535355,5
All,21-39,392,wealthy,6.537077737077737,13
All,21-39,48,wealthy,4.2267356826180364,13
All,21-39,375,wealthy,7.0603916780387355,17
All,21-39,218,wealthy,4.245014245014245,10
All,21-39,369,wealthy,3.607323232323232,11
All,21-39,385,wealthy,7.226174288674289,11
All,21-39,268,wealthy,4.486229819563153,13
All,21-39,205,wealthy,5.241402116402116,9
All,21-39,57,wealthy,3.4178321678321684,15
All,21-39,248,wealthy,4.323753407086741,15
All,21-39,80,wealthy,3.6553030303030307,8
All,21-39,289,wealthy,4.174182299182299,7
All,21-39,47,wealthy,5.8730158730158735,12
All,21-39,201,wealthy,5.397875816993464,8
All,21-39,345,wealthy,7.3813131313131315,6
All,21-39,45,wealthy,3.3495670995671,11
All,21-39,58,depressing,5.376204266006898,16
All,21-39,368,depressing,5.074767280649634,8
All,21-39,86,depressing,6.33809523809524,12
All,21-39,250,depressing,3.466648890561934,12
All,21-39,210,depressing,7.066544566544567,4
All,21-39,321,depressing,2.7083333333333335,5
All,21-39,111,depressing,4.724525474525475,11
All,21-39,182,depressing,4.34065934065934,6
All,21-39,41,depressing,5.652557319223986,9
All,21-39,276,depressing,6.24872912127814,12
All,21-39,322,depressing,3.7110566448801747,15
All,21-39,196,depressing,4.759566822066822,12
All,21-39,327,depressing,5.0256410256410255,5
All,21-39,303,depressing,4.921652421652422,8
All,21-39,136,depressing,5.494708994708994,6
All,21-39,184,depressing,5.092931759598426,7
All,21-39,114,depressing,4.500449842555105,12
All,21-39,110,depressing,5.357142857142858,9
All,21-39,377,depressing,4.7629629629629635,14
All,21-39,139,depressing,5.754901960784315,5
All,21-39,132,depressing,5.740297828533123,14
All,21-39,241,depressing,4.491249491249492,6
All,21-39,154,depressing,4.301772301772302,13
All,21-39,313,depressing,4.243225909892577,8
All,21-39,178,depressing,6.826719576719578,8
All,21-39,342,depressing,4.103220611916265,10
All,21-39,294,depressing,4.630280830280831,10
All,21-39,141,depressing,5.188383838383839,14
All,21-39,63,depressing,5.263030964894319,14
All,21-39,286,depressing,6.273809523809524,9
All,21-39,353,depressing,4.116161616161617,6
All,21-39,199,depressing,4.005367589926413,17
All,21-39,351,depressing,3.481691919191919,12
All,21-39,190,depressing,4.841269841269841,12
All,21-39,153,depressing,4.315574675868794,17
All,21-39,338,depressing,5.330687830687832,6
All,21-39,288,depressing,5.403703703703704,9
All,21-39,370,depressing,4.654158040027605,8
All,21-39,234,depressing,2.203703703703704,5
All,21-39,379,depressing,2.0163170163170165,8
All,21-39,55,depressing,3.527777777777778,5
All,21-39,266,depressing,2.8661616161616164,7
All,21-39,378,depressing,6.015585721468074,9
All,21-39,263,depressing,2.0917107583774253,9
All,21-39,109,depressing,4.601851851851852,9
All,21-39,355,depressing,2.477106227106227,10
All,21-39,28,depressing,5.534041394335511,15
All,21-39,384,depressing,4.109347442680776,7
All,21-39,102,depressing,5.330532212885155,12
All,21-39,97,depressing,4.275613275613276,12
All,21-39,386,depressing,4.490740740740741,8
All,21-39,187,depressing,3.2551707551707554,12
All,21-39,53,depressing,7.219373219373221,13
All,21-39,317,depressing,5.233044733044733,8
All,21-39,207,depressing,3.4280303030303028,11
All,21-39,244,depressing,5.17485754985755,9
All,21-39,66,depressing,4.28978428978429,12
All,21-39,183,depressing,6.029659338482868,7
All,21-39,312,depressing,2.7116402116402116,9
All,21-39,186,depressing,4.261849261849261,11
All,21-39,3,depressing,5.632936507936508,7
All,21-39,73,depressing,4.236111111111111,6
All,21-39,315,depressing,3.7962962962962963,4
All,21-39,6,depressing,4.288499025341132,7
All,21-39,204,depressing,4.027065527065527,9
All,21-39,68,depressing,4.94748198424669,13
All,21-39,42,depressing,3.9444444444444446,4
All,21-39,198,depressing,6.199294532627867,13
All,21-39,26,depressing,5.678545991045992,9
All,21-39,340,depressing,5.099206349206349,8
All,21-39,226,depressing,5.341269841269842,5
All,21-39,87,depressing,4.846079846079846,9
All,21-39,235,depressing,6.6485260770975065,10
All,21-39,228,depressing,6.726780274399322,14
All,21-39,357,depressing,2.7384960718294056,10
All,21-39,371,depressing,3.8723544973544977,9
All,21-39,157,depressing,4.688762626262627,15
All,21-39,224,depressing,6.496913580246914,6
All,21-39,23,depressing,3.130952380952381,7
All,21-39,334,depressing,3.726851851851852,12
All,21-39,15,depressing,4.905698005698007,12
All,21-39,24,depressing,5.2443667443667445,11
All,21-39,367,depressing,2.730233818469113,10
All,21-39,50,depressing,7.2407407407407405,8
All,21-39,306,depressing,5.444444444444445,9
All,21-39,291,depressing,4.52020202020202,8
All,21-39,265,depressing,3.0491582491582494,9
All,21-39,309,depressing,5.69175616050616,11
All,21-39,253,depressing,1.9215506715506714,14
All,21-39,127,depressing,3.657407407407408,8
All,21-39,65,depressing,6.290684624017957,15
All,21-39,193,depressing,3.6073781291172597,11
All,21-39,177,depressing,3.4955322455322455,13
All,21-39,78,depressing,5.831649831649831,11
All,21-39,389,depressing,5.711279461279461,11
All,21-39,164,depressing,3.9527972027972025,9
All,21-39,400,depressing,4.796296296296297,9
All,21-39,216,depressing,6.226222750679272,23
All,21-39,333,depressing,3.684383880462312,9
All,21-39,138,depressing,5.9523809523809526,7
All,21-39,328,depressing,1.880952380952381,10
All,21-39,325,depressing,1.7239898989898987,11
All,21-39,179,depressing,7.316137566137566,12
All,21-39,166,depressing,4.470899470899472,7
All,21-39,354,depressing,2.8076599326599325,10
All,21-39,302,depressing,3.6851851851851847,9
All,21-39,329,depressing,4.223484848484849,8
All,21-39,64,depressing,6.566242131459522,6
All,21-39,85,depressing,3.3503016591251886,8
All,21-39,387,depressing,4.524074074074074,12
All,21-39,163,depressing,6.762265512265513,8
All,21-39,100,depressing,6.801346801346801,9
All,21-39,382,depressing,3.9282177517471637,12
All,21-39,117,depressing,4.404761904761905,7
All,21-39,374,depressing,3.9845339845339844,7
All,21-39,200,depressing,4.3666827000160335,11
All,21-39,40,depressing,3.666666666666667,10
All,21-39,397,depressing,3.3986892736892735,9
All,21-39,249,depressing,4.1399711399711405,11
All,21-39,67,depressing,2.9464285714285716,8
All,21-39,33,depressing,4.073610648610648,16
All,21-39,10,depressing,5.5476190476190474,5
All,21-39,5,depressing,4.166666666666667,4
All,21-39,54,depressing,6.305467372134038,9
All,21-39,300,depressing,3.8963471713471716,16
All,21-39,298,depressing,4.462962962962964,10
All,21-39,215,depressing,4.763473040646954,16
All,21-39,359,depressing,3.7050375550375554,11
All,21-39,391,depressing,4.527107424166248,10
All,21-39,393,depressing,5.092592592592593,8
All,21-39,222,depressing,5.377400377400377,14
All,21-39,175,depressing,5.1701816701816705,14
All,21-39,39,depressing,5.975499037999039,11
All,21-39,231,depressing,4.753727753727754,11
All,21-39,255,depressing,5.7672556201967975,6
All,21-39,18,depressing,5.692176870748299,12
All,21-39,168,depressing,4.894607843137255,10
All,21-39,43,depressing,6.175084175084176,13
All,21-39,287,depressing,4.537037037037037,9
All,21-39,277,depressing,5.238289760348584,8
All,21-39,319,depressing,4.450549450549452,7
All,21-39,9,depressing,3.9470899470899474,9
All,21-39,316,depressing,5.367521367521368,12
All,21-39,69,depressing,4.757495590828924,7
All,21-39,99,depressing,4.476190476190476,8
All,21-39,236,depressing,3.2142857142857144,4
All,21-39,259,depressing,4.086333419666754,14
All,21-39,281,depressing,3.6904761904761907,7
All,21-39,89,depressing,5.4502442002442,12
All,21-39,77,depressing,4.296032943091767,10
All,21-39,343,depressing,4.652241005182182,7
All,21-39,310,depressing,4.500000000000001,5
All,21-39,256,depressing,5.26936026936027,11
All,21-39,125,depressing,3.9200680272108843,14
All,21-39,383,depressing,5.064814814814815,9
All,21-39,339,depressing,3.533496732026144,8
All,21-39,8,depressing,5.110761233568252,9
All,21-39,243,depressing,4.0700902583255525,17
All,21-39,115,depressing,5.701577425842132,10
All,21-39,246,depressing,6.651760276760277,12
All,21-39,348,depressing,5.116835016835017,11
All,21-39,11,depressing,4.846904185139479,13
All,21-39,173,depressing,4.256373256373256,11
All,21-39,16,depressing,4.5206971677559915,6
All,21-39,76,depressing,4.8907882241215574,13
All,21-39,59,depressing,5.2592592592592595,6
All,21-39,364,depressing,3.922558922558923,10
All,21-39,142,depressing,5.345679012345679,6
All,21-39,373,depressing,4.494134405899112,8
All,21-39,144,depressing,5.683806008806009,8
All,21-39,90,depressing,5.262626262626262,6
All,21-39,362,depressing,2.898675398675399,13
All,21-39,72,depressing,8.647101449275363,8
All,21-39,161,depressing,4.107142857142857,14
All,21-39,137,depressing,5.413359788359789,10
All,21-39,274,depressing,3.23984348984349,13
All,21-39,350,depressing,4.921436588103255,9
All,21-39,189,depressing,5.601851851851852,12
All,21-39,165,depressing,4.194075532310827,17
All,21-39,60,depressing,6.196078431372549,8
All,21-39,94,depressing,6.533146591970121,7
All,21-39,131,depressing,3.388888888888889,6
All,21-39,171,depressing,3.8809523809523805,10
All,21-39,311,depressing,2.7508012820512824,10
All,21-39,113,depressing,4.546361046361047,9
All,21-39,219,depressing,6.202116402116403,15
All,21-39,331,depressing,3.662114845938375,17
All,21-39,296,depressing,3.5858585858585856,8
All,21-39,143,depressing,3.7058823529411766,8
All,21-39,270,depressing,6.138861138861139,11
All,21-39,221,depressing,3.9200702678963557,11
All,21-39,21,depressing,6.5979853479853485,12
All,21-39,83,depressing,5.5088985088985085,15
All,21-39,301,depressing,4.0436586289527465,13
All,21-39,32,depressing,5.162223578890245,8
All,21-39,258,depressing,3.5515151515151517,15
All,21-39,79,depressing,6.434343434343434,12
All,21-39,341,depressing,1.9444444444444446,9
All,21-39,372,depressing,4.966570466570467,11
All,21-39,209,depressing,5.088513338513339,10
All,21-39,238,depressing,3.194444444444444,9
All,21-39,14,depressing,3.919111752445086,14
All,21-39,167,depressing,4.792043142043142,14
All,21-39,285,depressing,6.328480887304417,9
All,21-39,116,depressing,5.1223776223776225,14
All,21-39,332,depressing,3.847374847374847,5
All,21-39,191,depressing,3.4960317460317456,12
All,21-39,185,depressing,3.9084595959595965,12
All,21-39,261,depressing,4.33641032170444,15
All,21-39,230,depressing,4.751859251859253,11
All,21-39,197,depressing,5.100832890306575,12
All,21-39,290,depressing,5.956228956228956,9
All,21-39,2,depressing,4.084350834350835,14
All,21-39,172,depressing,7.148133612419327,14
All,21-39,106,depressing,6.11598440545809,12
All,21-39,399,depressing,4.258913925580593,13
All,21-39,211,depressing,3.023809523809524,6
All,21-39,81,depressing,4.579684448105501,19
All,21-39,320,depressing,4.38754609587943,22
All,21-39,213,depressing,4.634578384578385,7
All,21-39,29,depressing,5.799792799792799,11
All,21-39,37,depressing,4.365079365079366,7
All,21-39,176,depressing,5.24596391263058,9
All,21-39,388,depressing,5.037037037037037,10
All,21-39,112,depressing,2.898027898027898,9
All,21-39,152,depressing,6.048941798941799,16
All,21-39,240,depressing,3.4573870573870575,13
All,21-39,308,depressing,4.568682860349528,17
All,21-39,381,depressing,4.480856357694593,17
All,21-39,380,depressing,5.944444444444445,10
All,21-39,148,depressing,2.380952380952381,4
All,21-39,17,depressing,4.452370241843926,12
All,21-39,133,depressing,4.917582417582418,6
All,21-39,365,depressing,3.498933165599832,11
All,21-39,282,depressing,4.396864301276066,14
All,21-39,62,depressing,4.841269841269842,15
All,21-39,31,depressing,5.570935282945086,16
All,21-39,35,depressing,4.598844138317823,11
All,21-39,346,depressing,3.733762748255502,5
All,21-39,376,depressing,4.202408702408702,9
All,21-39,347,depressing,4.457718207718208,13
All,21-39,129,depressing,4.375254375254375,7
All,21-39,34,depressing,5.084683834683834,8
All,21-39,356,depressing,3.0113636363636367,12
All,21-39,239,depressing,6.601614434947768,10
All,21-39,396,depressing,4.9579124579124585,11
All,21-39,56,depressing,5.783068783068783,10
All,21-39,344,depressing,3.2692088231303917,17
All,21-39,395,depressing,5.8627946127946124,8
All,21-39,252,depressing,5.748106060606061,11
All,21-39,203,depressing,3.055555555555556,4
All,21-39,280,depressing,6.041861188920012,6
All,21-39,156,depressing,4.893772893772894,13
All,21-39,194,depressing,4.143963443963445,12
All,21-39,217,depressing,3.5011978761978764,9
All,21-39,275,depressing,4.461279461279461,11
All,21-39,49,depressing,3.4643062094042487,13
All,21-39,1,depressing,4.087301587301588,9
All,21-39,363,depressing,3.557244607244607,16
All,21-39,130,depressing,7.4221380471380485,8
All,21-39,181,depressing,4.910130718954249,12
All,21-39,38,depressing,4.152777777777778,6
All,21-39,30,depressing,5.657644824311491,13
All,21-39,150,depressing,5.58070492506767,11
All,21-39,358,depressing,4.46969696969697,11
All,21-39,158,depressing,7.222222222222222,8
All,21-39,206,depressing,3.020229468599034,10
All,21-39,75,depressing,5.2316757316757325,10
All,21-39,88,depressing,5.042768959435627,9
All,21-39,44,depressing,4.808201058201059,7
All,21-39,140,depressing,5.812409812409813,7
All,21-39,170,depressing,4.265475265475266,12
All,21-39,126,depressing,6.9444444444444455,4
All,21-39,169,depressing,5.657230196703881,18
All,21-39,361,depressing,5.134112483377189,11
All,21-39,123,depressing,6.898148148148149,12
All,21-39,337,depressing,4.1290145040145045,16
All,21-39,7,depressing,4.5995069745069745,14
All,21-39,257,depressing,4.314474136369562,16
All,21-39,96,depressing,4.868925518925519,15
All,21-39,119,depressing,5.078643578643579,10
All,21-39,195,depressing,7.6022727272727275,11
All,21-39,278,depressing,2.9228179228179227,13
All,21-39,398,depressing,5.395061728395063,9
All,21-39,223,depressing,4.7999037999038,11
All,21-39,134,depressing,5.396270396270396,11
All,21-39,272,depressing,3.773929773929774,9
All,21-39,146,depressing,4.179012345679013,12
All,21-39,155,depressing,3.7719298245614037,12
All,21-39,92,depressing,6.506410256410256,4
All,21-39,4,depressing,7.146151996151996,8
All,21-39,394,depressing,5.917107583774251,4
All,21-39,305,depressing,3.5971374304707644,9
All,21-39,304,depressing,4.2392676767676765,6
All,21-39,46,depressing,3.555555555555556,9
All,21-39,297,depressing,4.266252266252266,13
All,21-39,366,depressing,1.851851851851852,4
All,21-39,22,depressing,8.00925925925926,8
All,21-39,262,depressing,4.350967403503636,12
All,21-39,180,depressing,4.151234567901235,8
All,21-39,212,depressing,4.063492063492063,9
All,21-39,151,depressing,7.235294117647059,4
All,21-39,135,depressing,3.69668911335578,12
All,21-39,220,depressing,3.032763532763533,8
All,21-39,254,depressing,3.4514991181657857,9
All,21-39,260,depressing,5.416666666666667,5
All,21-39,124,depressing,5.686868686868687,9
All,21-39,174,depressing,3.2874532874532876,14
All,21-39,269,depressing,4.374870969073869,9
All,21-39,118,depressing,5.124338624338625,8
All,21-39,107,depressing,5.528223410576352,11
All,21-39,82,depressing,7.029411764705883,9
All,21-39,283,depressing,3.7301587301587302,9
All,21-39,279,depressing,5.395424836601308,7
All,21-39,245,depressing,4.964896214896215,7
All,21-39,71,depressing,6.25,6
All,21-39,51,depressing,5.792467227761346,7
All,21-39,61,depressing,5.691946941946942,13
All,21-39,103,depressing,6.3690476190476195,12
All,21-39,159,depressing,5.4898989898989905,6
All,21-39,104,depressing,5.173368298368299,8
All,21-39,52,depressing,4.463492063492064,10
All,21-39,242,depressing,4.027842527842528,10
All,21-39,12,depressing,4.880104463437797,10
All,21-39,84,depressing,6.428976464107183,14
All,21-39,233,depressing,4.324945887445887,8
All,21-39,225,depressing,4.3226911976911975,14
All,21-39,330,depressing,3.361752445085779,10
All,21-39,299,depressing,5.021164021164021,13
All,21-39,336,depressing,2.952116402116402,9
All,21-39,292,depressing,3.6813186813186816,8
All,21-39,145,depressing,5.614705882352941,8
All,21-39,95,depressing,4.473389355742298,17
All,21-39,147,depressing,5.138888888888889,12
All,21-39,323,depressing,3.1493691493691496,6
All,21-39,25,depressing,6.157753357753357,10
All,21-39,349,depressing,2.9395141895141896,12
All,21-39,98,depressing,6.155555555555556,9
All,21-39,307,depressing,5.219095719095719,8
All,21-39,70,depressing,4.3989898989899,11
All,21-39,74,depressing,7.22442469810891,11
All,21-39,91,depressing,2.9629629629629632,10
All,21-39,214,depressing,2.9876543209876547,10
All,21-39,93,depressing,5.6060606060606055,11
All,21-39,208,depressing,5.773809523809525,4
All,21-39,121,depressing,6.279389319830496,14
All,21-39,360,depressing,2.967676767676768,10
All,21-39,36,depressing,5.163817663817664,8
All,21-39,264,depressing,3.8078703703703707,9
All,21-39,20,depressing,8.02764108319664,11
All,21-39,293,depressing,3.3333333333333335,9
All,21-39,13,depressing,5.232039785611215,21
All,21-39,335,depressing,4.514991181657848,12
All,21-39,247,depressing,1.6676163342830013,9
All,21-39,229,depressing,5.508424908424908,13
All,21-39,227,depressing,5.244553376906318,12
All,21-39,149,depressing,5.0629046879046875,13
All,21-39,19,depressing,3.2592592592592595,10
All,21-39,162,depressing,5.385225885225885,10
All,21-39,352,depressing,5.18499740999741,10
All,21-39,122,depressing,3.926767676767677,11
All,21-39,271,depressing,2.1296296296296298,4
All,21-39,284,depressing,5.211378490790256,10
All,21-39,237,depressing,4.4581447963800915,12
All,21-39,390,depressing,1.8632478632478633,13
All,21-39,251,depressing,4.608285233285233,14
All,21-39,128,depressing,5.225816757679503,14
All,21-39,318,depressing,3.604014041514042,9
All,21-39,267,depressing,3.3333333333333335,5
