country,gender_ahi_3_remapped,Image,Question,Score,Num_comparisons
All,male x upper,229,safe,2.0833333333333335,4
All,male x upper,20,safe,2.277777777777778,6
All,male x upper,58,safe,1.5,4
All,male x upper,23,safe,3.7171717171717176,4
All,male x upper,187,safe,6.777777777777778,5
All,male x upper,393,safe,5.359307359307359,5
All,male x upper,97,safe,7.388888888888889,6
All,male x upper,349,safe,8.166666666666668,5
All,male x upper,177,safe,2.2222222222222228,6
All,male x upper,188,safe,2.5,4
All,male x upper,248,safe,5.0,6
All,male x upper,334,safe,4.464285714285715,8
All,male x upper,212,safe,5.833333333333334,6
All,male x upper,128,safe,4.263888888888889,5
All,male x upper,135,safe,5.502645502645502,4
All,male x upper,321,safe,3.0833333333333335,5
All,male x upper,31,safe,2.5,4
All,male x upper,282,safe,7.5,4
All,male x upper,350,safe,5.239858906525574,7
All,male x upper,151,safe,3.3333333333333335,4
All,male x upper,346,safe,5.277777777777779,4
All,male x upper,12,safe,5.47979797979798,8
All,male x upper,264,safe,2.5,5
All,male x upper,361,safe,4.841269841269841,6
All,male x upper,48,safe,7.01010101010101,5
All,male x upper,269,safe,5.148809523809525,8
All,male x upper,162,safe,6.0,5
All,male x upper,364,safe,5.277777777777779,6
All,male x upper,41,safe,2.6111111111111116,6
All,male x upper,15,safe,3.0,4
All,male x upper,245,safe,3.481481481481482,6
All,male x upper,220,safe,4.186507936507937,7
All,male x upper,354,safe,6.805555555555557,6
All,male x upper,3,safe,3.392857142857143,8
All,male x upper,36,safe,2.5,4
All,male x upper,46,safe,5.222222222222222,5
All,male x upper,298,safe,2.592592592592593,6
All,male x upper,101,safe,8.021885521885523,4
All,male x upper,47,safe,3.6419753086419755,9
All,male x upper,136,safe,4.444444444444445,4
All,male x upper,348,safe,3.986111111111111,6
All,male x upper,75,safe,4.166666666666667,6
All,male x upper,261,safe,5.277777777777778,4
All,male x upper,347,safe,7.5,4
All,male x upper,377,safe,4.097222222222222,5
All,male x upper,149,safe,4.814814814814816,4
All,male x upper,355,safe,5.0,4
All,male x upper,296,safe,4.567901234567902,7
All,male x upper,352,safe,2.5,4
All,male x upper,271,safe,5.833333333333334,4
All,male x upper,157,safe,4.0,5
All,male x upper,237,safe,2.666666666666667,5
All,male x upper,242,safe,5.555555555555556,6
All,male x upper,307,safe,3.7103174603174605,7
All,male x upper,315,safe,4.911616161616163,11
All,male x upper,155,safe,6.452380952380952,10
All,male x upper,312,safe,4.277777777777778,4
All,male x upper,390,safe,4.833333333333333,5
All,male x upper,227,safe,6.361111111111111,4
All,male x upper,306,safe,6.9444444444444455,5
All,male x upper,127,safe,1.7083333333333333,4
All,male x upper,251,safe,3.0,4
All,male x upper,357,safe,5.486111111111112,4
All,male x upper,267,safe,6.8425925925925934,5
All,male x upper,89,safe,4.4444444444444455,6
All,male x upper,328,safe,5.476190476190476,4
All,male x upper,18,safe,3.611111111111111,6
All,male x upper,250,safe,3.6904761904761907,6
All,male x upper,74,safe,1.6666666666666667,4
All,male x upper,198,safe,4.444444444444445,4
All,male x upper,73,safe,5.111111111111111,4
All,male x upper,141,safe,1.7857142857142858,8
All,male x upper,123,safe,1.4074074074074077,6
All,male x upper,98,safe,4.6365740740740735,9
All,male x upper,314,safe,6.696428571428571,6
All,male x upper,6,safe,3.8822751322751325,7
All,male x upper,386,safe,3.4726631393298066,7
All,male x upper,319,safe,7.370370370370371,5
All,male x upper,257,safe,3.8095238095238093,7
All,male x upper,115,safe,8.333333333333334,4
All,male x upper,259,safe,4.5432098765432105,9
All,male x upper,44,safe,8.333333333333334,4
All,male x upper,133,safe,7.287037037037036,4
All,male x upper,231,safe,1.6666666666666667,4
All,male x upper,191,safe,3.9583333333333335,8
All,male x upper,310,safe,4.567099567099567,7
All,male x upper,206,safe,4.930555555555555,7
All,male x upper,249,safe,6.666666666666667,4
All,male x upper,209,safe,4.888888888888889,5
All,male x upper,87,safe,5.636507936507937,8
All,male x upper,82,safe,4.220238095238096,5
All,male x upper,273,safe,4.606481481481482,6
All,male x upper,302,safe,5.531746031746032,6
All,male x upper,158,safe,9.04761904761905,4
All,male x upper,86,safe,4.037037037037037,4
All,male x upper,224,safe,4.583333333333334,4
All,male x upper,289,safe,3.1666666666666665,5
All,male x upper,119,safe,3.7962962962962963,9
All,male x upper,138,safe,4.6190476190476195,4
All,male x upper,34,safe,3.373737373737374,5
All,male x upper,218,safe,3.0347222222222223,11
All,male x upper,165,safe,6.2857142857142865,7
All,male x upper,373,safe,3.4722222222222228,6
All,male x upper,398,safe,5.0,4
All,male x upper,25,safe,4.357142857142858,6
All,male x upper,337,safe,6.309523809523809,4
All,male x upper,327,safe,3.7222222222222223,6
All,male x upper,385,safe,5.0,4
All,male x upper,14,safe,6.87037037037037,5
All,male x upper,216,safe,3.912698412698413,5
All,male x upper,333,safe,6.25,8
All,male x upper,88,safe,4.563492063492064,7
All,male x upper,201,safe,3.833333333333333,5
All,male x upper,26,safe,5.216931216931217,7
All,male x upper,24,safe,4.851190476190476,5
All,male x upper,345,safe,4.444444444444445,9
All,male x upper,184,safe,1.8981481481481486,4
All,male x upper,174,safe,6.25,8
All,male x upper,13,safe,3.839285714285715,4
All,male x upper,287,safe,3.551587301587302,7
All,male x upper,65,safe,5.25,5
All,male x upper,178,safe,2.9761904761904763,4
All,male x upper,366,safe,7.857142857142858,7
All,male x upper,223,safe,5.055555555555555,5
All,male x upper,154,safe,3.531746031746031,6
All,male x upper,175,safe,6.214285714285714,5
All,male x upper,199,safe,2.0000000000000004,5
All,male x upper,159,safe,2.037037037037037,4
All,male x upper,76,safe,5.555555555555555,4
All,male x upper,120,safe,5.787337662337663,11
All,male x upper,4,safe,3.3333333333333335,4
All,male x upper,166,safe,7.333333333333334,5
All,male x upper,370,lively,4.722222222222222,6
All,male x upper,247,lively,4.592592592592593,6
All,male x upper,380,lively,5.142857142857142,7
All,male x upper,342,lively,8.133333333333333,5
All,male x upper,118,lively,1.7777777777777781,4
All,male x upper,313,lively,4.841269841269841,7
All,male x upper,21,lively,3.373015873015873,6
All,male x upper,243,lively,4.833333333333333,5
All,male x upper,52,lively,5.444444444444445,6
All,male x upper,378,lively,3.444444444444444,4
All,male x upper,55,lively,3.916666666666667,8
All,male x upper,392,lively,6.753968253968254,7
All,male x upper,326,lively,1.0833333333333333,4
All,male x upper,60,lively,3.62962962962963,6
All,male x upper,232,lively,0.8333333333333334,4
All,male x upper,77,lively,4.888888888888889,5
All,male x upper,134,lively,3.9263668430335104,7
All,male x upper,54,lively,1.7500000000000002,4
All,male x upper,235,lively,2.111111111111111,5
All,male x upper,215,lively,1.5740740740740744,4
All,male x upper,299,lively,4.1193121693121695,9
All,male x upper,68,lively,1.7592592592592593,4
All,male x upper,90,lively,5.243386243386244,7
All,male x upper,371,lively,6.118055555555556,6
All,male x upper,30,lively,4.188271604938273,5
All,male x upper,105,lively,4.666666666666667,4
All,male x upper,63,lively,5.142857142857143,5
All,male x upper,207,lively,3.41005291005291,7
All,male x upper,336,lively,6.2103174603174605,7
All,male x upper,278,lively,4.642857142857143,6
All,male x upper,309,lively,1.9444444444444446,5
All,male x upper,104,lively,3.4722222222222228,8
All,male x upper,363,lively,4.000000000000001,5
All,male x upper,131,lively,5.003968253968254,7
All,male x upper,17,lively,6.166666666666667,4
All,male x upper,71,lively,6.074074074074074,5
All,male x upper,53,lively,1.1481481481481481,5
All,male x upper,376,lively,4.333333333333334,6
All,male x upper,61,lively,2.8888888888888893,5
All,male x upper,205,lively,2.5,6
All,male x upper,113,lively,6.222222222222222,5
All,male x upper,324,lively,6.666666666666667,4
All,male x upper,329,lively,5.0,4
All,male x upper,317,lively,4.722222222222222,6
All,male x upper,100,lively,2.8483245149911816,7
All,male x upper,66,lively,6.666666666666667,5
All,male x upper,353,lively,5.64484126984127,8
All,male x upper,161,lively,3.5992063492063493,7
All,male x upper,129,lively,3.5000000000000004,5
All,male x upper,83,lively,3.1481481481481484,6
All,male x upper,79,lively,1.962962962962963,4
All,male x upper,316,lively,5.555555555555555,4
All,male x upper,290,lively,3.055555555555556,6
All,male x upper,2,lively,5.3350970017636685,8
All,male x upper,397,lively,5.767195767195767,5
All,male x upper,139,lively,5.25,5
All,male x upper,172,lively,1.5833333333333333,4
All,male x upper,221,lively,4.583333333333334,4
All,male x upper,173,lively,4.047619047619048,8
All,male x upper,81,lively,3.3333333333333335,7
All,male x upper,183,lively,3.588888888888889,6
All,male x upper,39,lively,4.638888888888889,5
All,male x upper,236,lively,4.349206349206349,5
All,male x upper,176,lively,5.046296296296297,8
All,male x upper,362,lively,8.0,6
All,male x upper,59,lively,4.418981481481482,9
All,male x upper,112,lively,3.458333333333334,5
All,male x upper,152,lively,3.4629629629629632,5
All,male x upper,28,lively,4.166666666666667,4
All,male x upper,190,lively,2.666666666666667,5
All,male x upper,396,lively,7.074074074074074,5
All,male x upper,395,lively,2.0833333333333335,4
All,male x upper,234,lively,4.603174603174604,4
All,male x upper,252,lively,6.333333333333333,4
All,male x upper,301,lively,3.1944444444444446,8
All,male x upper,203,lively,6.527777777777779,4
All,male x upper,280,lively,1.5,5
All,male x upper,194,lively,4.4444444444444455,6
All,male x upper,217,lively,5.0,8
All,male x upper,42,lively,5.723544973544974,7
All,male x upper,49,lively,5.476190476190476,4
All,male x upper,185,lively,4.680555555555556,8
All,male x upper,132,lively,3.0000000000000004,10
All,male x upper,365,lively,8.333333333333334,4
All,male x upper,102,lively,3.1666666666666665,4
All,male x upper,130,lively,3.0185185185185186,6
All,male x upper,181,lively,5.333333333333334,5
All,male x upper,244,lively,3.819444444444445,8
All,male x upper,150,lively,2.125,6
All,male x upper,148,lively,3.1845238095238093,7
All,male x upper,186,lively,4.166666666666667,4
All,male x upper,116,lively,2.1666666666666665,6
All,male x upper,341,lively,6.738095238095238,5
All,male x upper,351,lively,6.111111111111111,5
All,male x upper,272,lively,4.500000000000001,4
All,male x upper,369,lively,8.88888888888889,4
All,male x upper,9,lively,3.9444444444444438,4
All,male x upper,359,lively,8.43915343915344,5
All,male x upper,279,lively,3.1798941798941804,5
All,male x upper,360,lively,8.61111111111111,5
All,male x upper,124,lively,4.317460317460318,7
All,male x upper,140,lively,4.907407407407408,8
All,male x upper,145,lively,1.6666666666666667,4
All,male x upper,294,lively,2.2500000000000004,8
All,male x upper,45,lively,5.105820105820106,7
All,male x upper,57,lively,3.2500000000000004,10
All,male x upper,229,lively,3.3333333333333335,4
All,male x upper,20,lively,1.772486772486773,6
All,male x upper,389,lively,3.222222222222222,4
All,male x upper,268,lively,4.380952380952382,5
All,male x upper,393,lively,7.162698412698413,4
All,male x upper,97,lively,7.375992063492064,8
All,male x upper,349,lively,6.296296296296297,4
All,male x upper,78,lively,6.75,4
All,male x upper,188,lively,4.027777777777779,4
All,male x upper,276,lively,4.64021164021164,6
All,male x upper,334,lively,4.444444444444445,6
All,male x upper,212,lively,5.0,4
All,male x upper,128,lively,3.6904761904761907,4
All,male x upper,135,lively,6.666666666666667,5
All,male x upper,19,lively,5.904761904761905,5
All,male x upper,321,lively,4.500000000000001,4
All,male x upper,31,lively,4.75,4
All,male x upper,179,lively,3.5833333333333335,5
All,male x upper,282,lively,1.7777777777777781,4
All,male x upper,350,lively,6.111111111111112,5
All,male x upper,51,lively,3.75,4
All,male x upper,12,lively,4.444444444444445,6
All,male x upper,264,lively,3.5555555555555562,5
All,male x upper,361,lively,8.333333333333334,6
All,male x upper,64,lively,4.809523809523809,5
All,male x upper,219,lively,4.833333333333333,6
All,male x upper,41,lively,4.781746031746032,7
All,male x upper,15,lively,3.6111111111111116,4
All,male x upper,245,lively,6.142857142857142,7
All,male x upper,220,lively,4.4444444444444455,5
All,male x upper,260,lively,3.5000000000000004,5
All,male x upper,354,lively,8.333333333333334,5
All,male x upper,36,lively,5.958333333333334,4
All,male x upper,298,lively,2.5,4
All,male x upper,192,lively,2.666666666666667,5
All,male x upper,348,lively,2.865079365079365,7
All,male x upper,75,lively,4.555555555555556,5
All,male x upper,347,lively,7.416666666666666,6
All,male x upper,377,lively,5.0,4
All,male x upper,149,lively,7.333333333333334,6
All,male x upper,355,lively,5.416666666666667,8
All,male x upper,296,lively,6.25,4
All,male x upper,271,lively,5.0,4
All,male x upper,237,lively,2.263492063492064,6
All,male x upper,394,lively,7.333333333333334,5
All,male x upper,242,lively,7.000000000000001,6
All,male x upper,155,lively,1.25,4
All,male x upper,312,lively,6.888888888888888,5
All,male x upper,390,lively,6.857142857142857,5
All,male x upper,227,lively,4.666666666666667,4
All,male x upper,306,lively,4.958333333333334,8
All,male x upper,127,lively,3.3333333333333335,4
All,male x upper,251,lively,2.0833333333333335,4
All,male x upper,335,lively,4.333333333333334,5
All,male x upper,357,lively,6.666666666666667,4
All,male x upper,379,lively,7.083333333333334,4
All,male x upper,318,lively,3.0952380952380953,4
All,male x upper,89,lively,2.592592592592593,5
All,male x upper,18,lively,1.6666666666666667,4
All,male x upper,250,lively,6.150793650793651,4
All,male x upper,74,lively,4.828042328042328,7
All,male x upper,198,lively,4.166666666666667,4
All,male x upper,73,lively,6.666666666666667,4
All,male x upper,141,lively,6.071428571428571,4
All,male x upper,98,lively,2.166666666666667,5
All,male x upper,314,lively,4.0,5
All,male x upper,297,lively,6.166666666666667,4
All,male x upper,167,lively,4.666666666666667,5
All,male x upper,386,lively,7.333333333333334,8
All,male x upper,121,lively,6.666666666666667,4
All,male x upper,257,lively,3.666666666666667,5
All,male x upper,44,lively,5.388888888888889,5
All,male x upper,253,lively,3.7142857142857144,7
All,male x upper,231,lively,5.925925925925926,6
All,male x upper,293,lively,7.206349206349207,5
All,male x upper,191,lively,2.5,4
All,male x upper,310,lively,4.166666666666667,4
All,male x upper,82,lively,2.2222222222222228,5
All,male x upper,92,lively,4.523809523809525,7
All,male x upper,273,lively,5.9603174603174605,7
All,male x upper,322,lively,4.333333333333334,5
All,male x upper,358,lively,8.194444444444445,4
All,male x upper,224,lively,4.319444444444445,5
All,male x upper,119,lively,3.277777777777778,5
All,male x upper,138,lively,2.0,4
All,male x upper,382,lively,7.416666666666667,4
All,male x upper,228,lively,3.541666666666667,5
All,male x upper,374,lively,9.166666666666668,4
All,male x upper,218,lively,5.188271604938272,9
All,male x upper,195,lively,3.611111111111111,6
All,male x upper,373,lively,7.444444444444445,5
All,male x upper,398,lively,6.222222222222222,5
All,male x upper,25,lively,3.055555555555556,6
